	WT_C_1	WT_C_2	WT_C_3	WT_E_1	WT_E_2	WT_E_3
YJR133W	11.1673392992075	11.3861000371871	10.5893067525126	10.6447452466928	10.0949494362849	10.1399184543431
YJR134C	10.3817967322429	10.3345430522998	10.5816122386726	10.5781388171965	10.4128885130982	10.5195336738992
YJR135C	8.29237689112076	8.45597450513029	8.15355831743124	7.89218956322885	8.02273573413895	7.75585359557144
YJR135W-A	10.4436586185093	10.6405105851912	10.2778863856025	10.7130754339679	10.4749441868272	10.2119781377041
YJR136C	9.4516593374168	9.40423798494214	9.55433021072799	8.84450748338361	9.08460760148108	9.11367758040848
YJR137C	9.13140342770751	9.25247145007656	8.9445624426508	8.35693390450392	8.8235082655737	9.22503045075293
YJR138W	9.03267095158338	9.17460034274979	8.84523590733133	9.36662070778293	9.24195471797562	9.1229090164803
YJR139C	12.7735860212314	12.9179104948263	13.2753794633018	12.5678080238643	12.1158929215794	12.578938541497
YJR140C	9.16851553096895	9.24402378533105	8.68929157439637	9.37645362666022	8.89200762882022	8.50669746551639
YJR140W-A	0	0	0	0	0	0
YJR141W	9.71550818767239	10.1127787758621	9.90043720363095	9.08175812068306	9.15987967402278	8.82217579909504
YJR142W	10.4610213174633	10.6586332249501	10.447285386602	11.4054016765602	11.3479773871957	11.362716919635
YJR143C	10.9655879769248	10.8928056689938	11.0269541377303	9.73089667925971	9.11013715424589	9.53959914776334
YJR144W	11.5279665776171	11.7071522743612	11.0994674635605	11.2847569292667	11.0767394225252	10.9506189728109
YJR145C	14.7742998686945	14.7802441466018	14.5887284998459	12.9266730994084	11.7353005785114	12.6590564838927
YJR146W	5.99891890726107	6.05058015827369	5.98838328659217	5.80937675931297	6.27914588811632	6.15447758260942
YJR147W	8.48573982460135	8.29627982518863	8.46926974078634	7.18456087943172	7.22804011738219	8.01579425170659
YJR148W	10.8889765556427	11.0358789624216	11.2177409610373	11.2364432866655	11.3169201141122	11.8981126026907
YJR149W	7.92964358085851	7.47459195431065	6.84178913336523	9.75822967814676	9.47595751380723	8.75251239326101
YJR150C	3.32093969899053	1.75443827868217	2.34978727764809	4.10874878895441	4.28575262204733	6.08059528776592
YJR151C	6.78190992605265	6.41405430859659	6.22409499013632	8.12464584102917	8.32979082484246	7.68282861100294
YJR151W-A	0	0	1.60821568561763	0.928220070696991	2.43453207680628	2.18780277134733
YJR152W	8.89977084699321	8.81274339426021	7.64927542598131	8.12464584102917	8.57617771222612	8.18399763230611
YJR153W	6.12045103770905	5.48922375811386	5.42624063483342	5.92108325889185	5.52168130610121	5.85543587005046
YJR154W	7.6436648229882	6.79945830569585	7.2439621400729	7.43092160693476	6.21213679770867	6.72663047499452
YJR155W	8.83377018496849	8.91561560846064	8.5344917853871	11.0579289663557	10.6305928891494	10.1319390825453
YJR156C	6.14357551228601	5.99796200479425	6.1003174984654	7.48282070566339	7.66384091172615	7.68282861100294
YJR157W	0	1.12893648544936	2.02613365637608	1.89094485373502	3.73730723830881	2.66315465641658
YJR158W	0	0	0	0	0	0
YJR159W	1.69967947371487	0	1.60821568561763	4.44409165818689	5.54909163571751	3.30601085728948
YJR160C	4.8062959005356	4.13894916985507	4.03259376632091	5.41056610306029	5.46524702880056	4.36167070336666
YJR161C	9.20194566022699	9.01825844000181	8.06251519819818	9.43784539181704	9.15096221487922	8.40820037160761
YJR162C	0	0	0	0	0	0
YKL225W	0	0	0	0	0	0
YKL224C	1.69967947371487	1.12893648544936	0	0	0	0
YKL223W	2.72698802368752	2.79386949507312	0	4.55907388139889	3.63868939812364	0
YKL222C	8.56066991166635	8.57301045141985	8.42695598311982	8.72645573316761	8.32186684454084	8.71026573962235
YKL221W	5.33431930679218	4.9937350577002	5.20371191645597	7.65427621092965	7.92673442256245	7.72587441619989
YKL220C	8.37285770765567	7.95356047313092	7.76249925544571	8.21947309567954	8.47976364681602	8.35826515250658
YKL219W	9.25334168769078	9.69404670886033	9.89112922327076	9.79974435987889	9.98634641044533	10.2270385658049
YKL218C	11.6991792163824	12.0120953871233	10.9120066087278	10.7864508966692	11.182260911374	11.1070788008028
