ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
GO:0045931	positive regulation of mitotic cell cycle	64/5294	134/16454	0.477611940298507	1.48444028441096	3.8780641825089	0.000116847718762784	0.00281406309221899	0.00231312440723955	ADAMTS1/CDC25B/EGFR/CCND1/BRD4/ASNS/TFDP1/PTPN11/CCNB1/USP22/ESPL1/DTL/ANAPC7/BIRC5/EIF4G1/POLDIP2/SKA3/CCND3/CUL4A/MEPCE/STIL/AKT1/RPS6KB1/APP/RCC2/UBE2C/DBF4B/RDX/WEE1/KLHL18/RRM1/RRM2/TGFB1/ANAPC5/SKA1/CDC25A/HES1/CDK4/TTL/CDC20/CUL4B/ABL1/PRKCA/DYNLT3/CCNE1/ANXA1/CDC6/LGMN/RPTOR/DUSP3/MTBP/SIN3A/RAD51C/HSF1/SHB/MDM2/CCND2/HSPA2/PLRG1/CDC16/USP2/SMOC2/ADAM17/MEIS2	64
GO:0031589	cell-substrate adhesion	147/5294	354/16454	0.415254237288136	1.29062962227786	3.80724645086469	0.000116972759881029	0.00281406309221899	0.00231312440723955	LAMC1/ITGA5/LAMB1/MDK/PPM1F/NID2/HOXA7/BCAM/RHOA/ONECUT2/FUT1/FZD4/PPFIA1/ADAM9/JAG1/MAP4K4/NPNT/ATP1B2/RAC1/CTTN/LAMA5/ITGA6/SPOCK1/EFNA1/CD44/CDK5/POLDIP2/STON1/ACTN4/COL13A1/C1QBP/PLAU/FBLN1/CDC42/TBCD/TRPM7/PEAK1/ITGA4/CRK/LPXN/NTN4/CTNNB1/ITGB1BP1/ITGA8/RRAS/RCC2/EGFLAM/ITGB1/THBS3/CASK/MINK1/NF2/SDC4/EPHB3/PTPN1/FERMT1/TNFRSF12A/PPARD/PREX1/SGCE/ACTG1/VAMP3/CSF1/GSK3A/LIMCH1/FN1/STK4/ATXN3/NID1/ROCK1/SPRY4/PKD1/DAG1/ITGA3/PTPRJ/TMEM8B/MERTK/CORO1C/BCL6/MYADM/ITGA9/ABL1/EDIL3/CFL1/ITGAE/CSPG5/VCL/JAM3/GPM6B/ARHGEF7/SNED1/GCNT2/RAB40C/PXN/ITGB5/PTPRK/ITGA11/BCR/COL3A1/ANGPT2/DUSP3/NDNF/ADAMTS9/ACTN2/ABI3BP/CORO2B/SFRP1/EDA/PKP2/BCL2L11/GAS6/HOXD3/ITGA1/SEMA3E/RNF7/CDK6/PIK3CB/PIP5K1A/ITGA10/SMAD6/CCDC80/PIK3R1/ITGB4/TTYH1/ITGA7/LIMS1/L1CAM/CUL5/ACER2/BST1/EPB41L5/FBLN5/EPHA3/PPFIA2/GBP1/COL17A1/VEGFA/DAB2/PARVA/ADAMTS13/DLC1/MACF1/RASA1/PLEKHA2/ANXA2/TYRO3/TECTA	147
GO:0006626	protein targeting to mitochondrion	40/5294	75/16454	0.533333333333333	1.65762498425891	3.93140390481453	0.000117252628842458	0.00281406309221899	0.00231312440723955	TOMM40/TIMM10/BAP1/FBXW7/BCAP31/UBE2L3/HSPA1L/BNIP3L/SAE1/TOMM22/BAG3/UBE2J2/HUWE1/TOMM34/FIS1/ARIH2/GSK3A/RHOU/LMAN1/TOMM20/ATG13/MFF/RNF31/MFN2/LEPROT/TIMM23/TIMM9/PITRM1/TIMM13/ABLIM3/BID/TIMM8A/TSPO/FBXO7/UBL5/SREBF1/ADCY10/FZD5/GDAP1/PMPCA	40
GO:0032008	positive regulation of TOR signaling	45/5294	87/16454	0.517241379310345	1.60761043732006	3.91365672890764	0.00011856814761913	0.0028346907907712	0.00233008011555975	XBP1/NMT1/ZDHHC3/SESN2/GPR137/CTNS/MLST8/LAMTOR1/PIM1/OTUB1/GPR155/YWHAG/AKT1/SYK/RPS6KB1/TSC2/SMCR8/RNF167/OGT/PRMT1/FNIP2/DEPDC5/ATXN3/TBK1/RICTOR/SEH1L/MTOR/OTUD5/GPR137C/SHQ1/RRAGC/PRKAA2/CLEC16A/RPTOR/LAMTOR3/PELI1/GOLPH3/PIH1D1/USP4/GAS6/WAC/RRAGD/RRAGA/SEC13/RNF152	45
GO:0007093	mitotic cell cycle checkpoint signaling	58/5294	119/16454	0.487394957983193	1.51484636166518	3.88216490589397	0.000119593566095347	0.00284825136723631	0.00234122673856348	CDKN1A/CCND1/RPS27L/CCNB1/IER3/DTL/RAD50/BIRC5/EME2/SKA3/INCENP/BRCC3/ZWINT/KNTC1/ZW10/GEN1/FZR1/NAE1/MSH2/BRCA1/INTS3/SKA1/TRIP13/NBN/RBBP8/CDC20/SPC25/TRIAP1/PLK3/CHFR/XRCC3/XPC/EME1/CDC6/ZWILCH/RFWD3/CDCA8/PLK1/SPC24/NEK11/DYNC1LI1/BRSK1/TOPBP1/ATR/WAC/IK/VPS4A/MUS81/AURKB/RINT1/RPA2/CDK5RAP3/MBTPS2/DGKZ/ORC1/HUS1/BABAM1/MAD2L2	58
GO:0001510	RNA methylation	37/5294	68/16454	0.544117647058823	1.69114313651414	3.93340260152334	0.000120769977414804	0.00286529076187185	0.00235523290627345	TRMT61A/NSUN2/HSD17B10/NOP2/SNRPD3/RBM15/WDR6/TRMT1/METTL1/TYW3/EMG1/MEPCE/AKT1/SNRPB/LARP7/TRMT2B/LCMT2/WDR4/THUMPD2/TRMT112/FTSJ3/GTPBP3/FTSJ1/NSUN5/TFB1M/METTL6/ALKBH8/RBM15B/SNRPD2/METTL3/FBL/SNRPD1/FBLL1/NSUN6/TARBP1/METTL2B/THADA	37
GO:0000380	alternative mRNA splicing, via spliceosome	44/5294	85/16454	0.517647058823529	1.60887130825129	3.87620125551926	0.000137217966669036	0.00322772850632972	0.00265315216584103	HNRNPM/RBM19/RBM8A/DHX9/CELF2/SFPQ/SRSF9/RBM15/RBM14/PQBP1/HNRNPUL1/NCBP1/HNRNPU/PUF60/SRSF6/RBM24/PTBP1/SFSWAP/RBFOX2/SMU1/FMR1/SRSF7/RBM11/THUMPD2/RBPMS2/CELF1/CELF3/CELF4/RBMX/KHDRBS1/ZBTB7A/HNRNPL/RBM17/SRSF3/KHDRBS3/STRAP/RBM15B/RNPS1/RBM4/ARGLU1/DDX5/TIA1/NOVA1/RBPMS	44
GO:0006611	protein export from nucleus	33/5294	59/16454	0.559322033898305	1.73839908306814	3.91330649822933	0.000137292997098873	0.00322772850632972	0.00265315216584103	XPO5/PTPN11/RBM22/XPO7/AHCYL1/PRKACA/CDK5/ADAR/YWHAE/RANGAP1/BAG3/XPO6/NUTF2/PARK7/NXT1/TGFB1/SIRT7/PKD1/XPO4/RAPGEF3/NUP214/CSE1L/RANBP3/SIRT6/RAN/RANBP3L/MDM2/GAS6/PPM1A/XPO1/ANP32B/EMD/SFN	33
GO:0071364	cellular response to epidermal growth factor stimulus	25/5294	41/16454	0.609756097560976	1.89515051553991	3.9525414202218	0.000137604255820041	0.00322772850632972	0.00265315216584103	ZFP36L1/EGFR/PTPN11/SOX9/PDPK1/ZFP36/NCL/CAD/SNAI2/AKT1/FOS/MCM7/GIT1/MED1/EEF1A1/CFL1/BAIAP2/IQGAP1/DUSP3/PPP1R9B/ERBB2/DAB2IP/DAB2/INPP5K/PTPN12	25
GO:0120031	plasma membrane bounded cell projection assembly	199/5294	499/16454	0.398797595190381	1.23948160771865	3.74159221798547	0.000139306101441066	0.00325536363367543	0.00267586789234244	AGRN/KIF3B/ATP6V0D1/CDC42EP3/SNAP29/ONECUT2/STK36/ARL13B/ARFIP2/GORAB/WASF3/RAC1/PIBF1/CAPZB/DNAH17/RAPGEF2/CTTN/HRAS/IFT46/ATMIN/LAMA5/PLCE1/STON1/NRXN1/ABLIM1/CDC42/IFT88/MICALL1/TRAF3IP1/BBS10/RAB8A/POC1A/AKT1/RCC2/VDAC3/ITGB1/ARHGEF6/RDX/ARF4/CLCN4/ELMOD1/SDCBP/MAPRE1/SNX10/GDI2/OCRL/WASF2/KCNQ1/SSX2IP/YAP1/TTBK2/FOXJ1/DNAH3/RAB11FIP3/CAV1/PFN1/ASAP1/NTN1/FMR1/GBF1/FSCN1/EHD1/MAP4/CSPG4/CELSR2/GPM6A/PCNT/CDC14A/ROCK1/DNHD1/TWF1/IFT122/S1PR1/SPAG16/ZMYND8/TTLL5/DEF8/MTOR/BBS4/CORO1C/HTT/NUP85/RABL2B/LIMK2/ARHGAP35/ABL1/CFL1/CEP135/DNM3/RAP2A/CDC42EP2/TWF2/TXNDC15/UNC119B/CCDC88A/VCL/RPGRIP1L/WDR90/HYLS1/TMEM237/ADAMTS16/DAAM2/RAB5A/KCTD17/CDKL5/AUTS2/DNAH1/WRAP73/DCDC2/DCTN1/KIT/ARHGEF7/CEP70/PALM/PPP1R16B/NCK1/ARL3/BRK1/RHOQ/ABLIM3/PLD1/SH2B1/MYLK/IFT52/CLN3/ATAT1/ACTN2/KIAA0753/ATP8B1/PTPDC1/CEP41/AKIRIN1/CDKL1/GOLPH3/OCLN/TMEM17/CSNK1D/ARHGEF4/CROCC/RABEP2/FMNL3/EPHA2/ACTR2/SLIT2/B9D1/EPS8/PIP5K1A/PPP1R9B/SDCCAG8/FXYD5/NME5/EPHB2/AIF1L/EMP3/PIK3R1/ITGB4/TTYH1/TTC8/SYNE2/PFN2/GALNT11/DOCK11/NPHP3/S1PR2/BBS5/CCDC15/TCTN1/ODF2/MYO1A/E2F4/KLF5/CBY1/CEP164/LRRC61/TTC12/TTLL1/MYO3A/POC1B/TAPT1/INPP5E/LPAR3/ZMYND12/DCX/HSP90AA1/CYLD/PARVA/EXOC5/MIEN1/RAB23/SH3YL1/BBS2/INPP5K/NDUFAF2/KIF3A/PRICKLE1/IFT172/ARMC9/TCHP/FHDC1	199
GO:0006890	retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum	29/5294	50/16454	0.58	1.80266717038156	3.91496642888027	0.000145636972635619	0.00336535101079184	0.00276627613059398	KIF1C/KDELR1/ARCN1/ARF5/RAB6B/ARF3/ZW10/ARF4/RAB33B/ERGIC1/GBF1/HTT/RER1/COPE/SCYL1/BET1L/COPZ2/KDELR2/ATP9A/TAPBP/GOLPH3/ERGIC3/KDELR3/RINT1/LMAN2/SCFD1/RAB6C/COPG2/TMEM115	29
GO:0016073	snRNA metabolic process	29/5294	50/16454	0.58	1.80266717038156	3.91496642888027	0.000145636972635619	0.00336535101079184	0.00276627613059398	NHP2/MEPCE/EXOSC10/LARP7/SNAPC1/CC2D1A/SNAPC4/INTS7/INTS3/RPAP2/EXOSC6/TOE1/POLR3B/DKC1/INTS2/USPL1/EXOSC5/ZC3H8/FTO/INTS10/SNAPC2/SNAPC3/INTS4/ELL2/ZNF143/INTS5/EXOSC9/EXOSC3/NOP10	29
GO:0045948	positive regulation of translational initiation	29/5294	50/16454	0.58	1.80266717038156	3.91496642888027	0.000145636972635619	0.00336535101079184	0.00276627613059398	PPP1R15A/LARP1/AKT1S1/POLR2G/LAMTOR1/GPR155/YWHAG/AKT1/RPS6KB1/TSC2/OGT/DEPDC5/ATXN3/TBK1/MTOR/EIF2AK4/RRAGC/PRKAA2/KHDRBS1/NCK1/RPTOR/USP4/YTHDF3/RRAGA/AKT2/METTL3/EIF2B5/RNF152/YTHDF2	29
GO:0035437	maintenance of protein localization in endoplasmic reticulum	11/5294	13/16454	0.846153846153846	2.62988579233385	4.04899420833713	0.000147625147283422	0.00339865894634724	0.00279365483397167	INSIG1/PCK1/HSPA5/KDELR1/AKT1/RER1/PDIA2/KDELR2/GPAA1/FKRP/KDELR3	11
GO:0007264	small GTPase-mediated signal transduction	197/5294	494/16454	0.398785425101215	1.23944378251141	3.72162847083716	0.000150417223444998	0.00344244629979524	0.00282964748682621	PLK2/CDKN1A/FOXM1/ABL2/NKIRAS2/DHCR24/AMOT/HEG1/RAPGEF1/ARFGEF2/CDC42EP3/FAM13B/OBSCN/RHOA/KANK2/YWHAQ/MAP4K4/ARFIP2/FGF2/RAC1/GNA12/CHM/ADCYAP1R1/STMN1/RAPGEF2/HRAS/PLCE1/ARHGAP17/RAB4A/ARHGDIA/FBXO8/ARHGAP18/CTNNAL1/LZTR1/CDC42/PKP4/RHOB/LRP4/GNB1/RALB/RAB35/ARHGAP27/SYDE1/STMN3/NUCB2/CRK/SCAI/RAF1/SH2D3C/F2R/ABCA1/NGEF/RRAS/TSC2/ITGB1/ARHGEF40/NRAS/STARD8/BNIP2/RDX/RAP1GAP2/GRB2/SDCBP/RGS19/GDI2/WASF2/SSX2IP/PLEKHG4/PARK7/ARHGAP20/ABR/ARHGEF2/RAB33B/DOK3/OGT/PLEKHG4B/ARHGEF11/MAPKAP1/PREX1/NTN1/GBF1/RASL10A/DBNL/CSF1/SIPA1L2/DVL3/GDI1/GIT1/RASA2/RHOU/ROCK1/SPRY4/ITGA3/ARHGEF9/RASGRP2/CELSR1/KSR1/MAPRE2/RAPGEF3/BCL6/ARHGAP33/RAB3GAP1/SGSM3/RHOBTB1/ARHGAP35/ABL1/CFL1/RAP2A/CDC42EP2/CCDC88A/RASAL1/SIRT6/MFN2/ITSN1/SPRY2/CDKL5/AUTS2/CYTH3/PLEKHG3/RAB39B/RRAGC/RALGDS/PSD3/ARHGEF7/SIPA1L3/F11R/DENND3/RAP2C/CGNL1/RAPGEF4/DNAJA3/RALGAPB/ARL3/BRK1/RHOQ/ARHGAP19/BCR/CHN1/GMIP/COL3A1/RABL3/MADD/ARHGEF10/RAP2B/RRAS2/PLD1/DOCK6/IQSEC2/TIAM2/DOCK4/KSR2/CCNA2/ARHGAP12/MYO9A/ARHGEF1/ARHGEF4/NKIRAS1/SOS2/LIPA/MAPKAPK5/ARHGEF19/RALBP1/G3BP1/SLIT2/IQSEC3/PIK3CB/USP8/EPS8/RERG/MCF2/RAB9A/ARHGAP29/RAPGEFL1/ROBO1/EPHB2/ERBB2/DAB2IP/LIMK1/RASGEF1A/ARHGAP39/DOCK11/RAB6C/CYTH2/ARHGAP23/RASGRP1/KITLG/HACE1/ARHGAP10/AGTR1/RASGEF1C/CYTH1/RUNDC3A/DLC1/SYNGAP1/ARHGAP31/RND3/RASGRF2	197
GO:0043414	macromolecule methylation	48/5294	95/16454	0.505263157894737	1.57038156403476	3.8400009004846	0.000150634715821156	0.00344244629979524	0.00282964748682621	ICMT/TRMT61A/NSUN2/HSD17B10/NOP2/SNRPD3/RBM15/WDR6/PRMT5/TRMT1/METTL1/TYW3/EMG1/MEPCE/AKT1/SNRPB/EHMT1/LARP7/TRMT2B/PRMT1/LCMT2/WDR4/THUMPD2/TRMT112/FTSJ3/PRMT2/GTPBP3/SETD6/FTSJ1/NSUN5/TFB1M/SETD2/EHMT2/METTL6/ALKBH8/SLC25A26/PRMT7/RBM15B/SNRPD2/METTL3/FBL/SETD3/SNRPD1/FBLL1/NSUN6/TARBP1/METTL2B/THADA	48
GO:0141137	positive regulation of gene expression, epigenetic	32/5294	57/16454	0.56140350877193	1.74486840448306	3.87987025222873	0.000157118350514176	0.00357746398093816	0.00294063031962911	EGR1/APEX1/ARID1B/SPHK2/ZMPSTE24/SMARCB1/GLYR1/TDG/TET1/RBM14/WDR5/SMARCA4/NOC2L/MEN1/APP/SMARCD1/SIRT7/PADI2/TRMT112/ALKBH4/WBP2/OGG1/PRMT3/PHF2/CTCFL/ZNHIT1/ASH2L/TET2/L3MBTL3/BRD7/APOBEC3F/ALKBH1	32
GO:0061462	protein localization to lysosome	35/5294	64/16454	0.546875	1.69971311862486	3.86280643868007	0.000159891819697057	0.00361828794715364	0.00297418710551443	LAMP2/HSPA8/NMT1/ZDHHC12/ZDHHC3/AP3D1/LAMTOR1/MFSD1/ATG14/GPR155/YWHAG/CLU/AKT1/RAB7A/VPS53/OGT/PRMT1/AP3M1/DEPDC5/AP3B1/NAGPA/SORL1/KPTN/SORT1/RRAGC/PRKAA2/SNX16/RPTOR/HGS/SCARB2/GCC2/VPS4A/RRAGA/RNF128/RNF152	35
GO:1902115	regulation of organelle assembly	97/5294	221/16454	0.438914027149321	1.36416535752077	3.75385758518649	0.000160075480287524	0.00361828794715364	0.00297418710551443	HSPA1A/HSPA1B/PLK2/UBAP2L/RCC1/PIP4K2B/MSN/RAB1B/RHOA/LRRC4B/TBC1D14/RNF4/LRRTM2/WIPI1/CHMP1A/TMEM39A/RBM14/ATMIN/KAT2A/CHMP6/IFT88/CHMP4B/RALB/STIL/CAPRIN1/AKT1/HNRNPU/DRG1/SMCR8/PIP4K2C/RDX/ARF4/SDCBP/GDI2/NF2/YAP1/SDC4/TTBK2/BRCA1/RAB11FIP3/USP33/C9orf72/FSCN1/MAP4/NUMA1/ARHGEF9/SPICE1/MTOR/SDC1/USP10/BBS4/HTT/RAB3GAP1/LIMK2/ARHGAP35/ABL1/CEP135/CCDC88A/ADAMTS16/LCP1/RAB5A/KCTD17/CHMP4A/CDKL5/PTPRS/WRAP73/DCDC2/PRKAA2/FEZ1/STYXL1/PLK1/SPAG5/EHMT2/CDKL1/HSF1/CROCC/RABEP2/NUPR1/PHF23/G3BP1/CHMP1B/SDCCAG8/EPHB2/SCFD1/SYNE2/PTPRD/CCDC15/ODF2/POC1B/TAPT1/CYLD/TRAPPC12/PRICKLE1/CHMP7/ULK1/TCHP/SENP6	97
GO:0031346	positive regulation of cell projection organization	142/5294	343/16454	0.41399416909621	1.28671327130885	3.69586438661608	0.000178397635827911	0.00401782501560252	0.00330260154198581	PLXND1/CRABP2/AGRN/ABL2/NEFL/ZEB2/MDK/RAPGEF1/CDC42EP3/FZD4/MARK2/NDRG4/ATP1B2/RAC1/RAPGEF2/HRAS/NCKIPSD/ATMIN/KAT2A/ITGA6/PLCE1/DBN1/DDX56/TMEM30A/CDC42/CNTN1/IFT88/MAGI2/CXCL12/ENPP2/CAPRIN1/AKT1/MAP1B/EEF2K/ADNP/DVL1/WASF2/OBSL1/TTBK2/TNFRSF12A/RAB11FIP3/PFN1/VLDLR/NTN1/FMR1/FSCN1/EHD1/TUBB2B/DVL3/GDI1/GPM6A/FN1/TWF1/ITGA3/ZMYND8/RAB8B/TMEM106B/NTRK2/DEF8/MTOR/MAPT/BBS4/CORO1C/HTT/POU4F2/ARHGAP35/ABL1/CFL1/CEP135/RAP2A/CDC42EP2/TWF2/EPHA4/CCDC88A/SNX3/ENC1/BAIAP2/KCTD17/CDKL5/AUTS2/FUT9/WRAP73/KIT/SERPINF1/KATNB1/ARHGEF7/DVL2/PALM/RGMA/NCK1/PACSIN1/SCN1B/GRN/SMAD1/BRK1/RHOQ/FEZ1/STYXL1/NDNF/MAP6/ANKRD27/TIAM2/AKIRIN1/OCLN/SCARB2/KIDINS220/CROCC/TBC1D24/CAMK2B/ACTR2/ARSB/SLIT2/MEGF8/EPS8/ADCY10/CDH4/LRP8/ZFYVE27/MAP3K13/PLXNC1/ROBO1/EPHB2/PIK3R1/DAB2IP/LIMK1/PTPRD/TOX/DOCK11/SHOX2/NIN/L1CAM/EPHA3/MYO3A/TAPT1/LPAR3/VEGFA/HSP90AA1/CAPRIN2/MIEN1/MACF1/AP2A1/BMP7	142
GO:0001558	regulation of cell growth	158/5294	387/16454	0.408268733850129	1.26891835035323	3.68715117422895	0.000179534468824927	0.00402883125709655	0.00331164853382555	HSPA1A/HSPA1B/CDKN1A/EI24/TSPYL2/CRABP2/IGFBP5/EGFR/XBP1/ACSL4/EIF4G2/SLIT3/SPHK2/BAP1/ADIPOR1/IFRD1/LTBP4/SESN2/EIF4G1/CTTN/SPOCK1/KDM2B/CDK5/BTG1/SMARCA4/GNG4/MLST8/LAMTOR1/HBEGF/NCBP1/PSRC1/CDC42/IGFBP7/DNM2/CDKN2AIP/CRK/CXCL12/AKT1/MAP1B/TAF9B/DACT3/ING5/NUBP1/ADNP/SDCBP/SYT2/VGLL4/SPAG9/COL14A1/YAP1/TGFB1/BRCA1/KAZALD1/TNFRSF12A/PPARD/ARHGEF11/MAPKAP1/NTN1/SYT17/CTDP1/PSMD10/GSK3A/DDX49/ACVR1B/GDI1/CYP27B1/SLC23A2/SERPINE2/FN1/EPHX2/RBBP7/CDH1/TTL/CSNK2A1/RICTOR/RASGRP2/PTPRJ/MTOR/MAPT/BCL6/POU4F2/ABL1/BRAT1/CFL1/KIAA0319/TWF2/RASAL1/HYAL2/FHL1/CDKL5/PTPRS/ATG16L1/SERTAD2/MSX1/RIMS2/SUPV3L1/PAK4/PPARA/BST2/RGMA/RPTOR/CRYAB/CREB3/CYBA/SIN3A/SFRP1/ATAD3A/PRDM11/SEMA6D/TMEM97/SLIT2/ING4/RNF157/MEGF8/URI1/ADCY10/RIMS1/PPP1R9B/SEMA3F/RERG/PRR5/CDH4/FSTL4/ZFYVE27/MAP3K13/MEAF6/SEMA4F/ERBB2/EXOSC9/LIMK1/INO80/SYT4/EPHA7/L1CAM/INHBA/EXTL3/ING1/TEAD1/RGS4/ADAM17/AGTR1/BCAR1/ENO1/LPAR3/VEGFA/DAB2/IL17RB/SERTAD3/CAPRIN2/MACF1/UNC13A/SFN/CPNE8/OSGIN1/ADAM10/MAD2L2/ULK1/TCHP	158
GO:0044380	protein localization to cytoskeleton	34/5294	62/16454	0.548387096774194	1.70441278623396	3.82727371363038	0.000183897793550417	0.00410223950261726	0.0033719891867683	FAM83H/CHAMP1/UBXN2B/MID1/MAP1A/FILIP1L/PIBF1/GAS2L1/FAM83D/STIL/HNRNPU/DIAPH1/MAPRE1/SNX10/DVL1/KLHL21/TTBK2/MID2/RAB11FIP3/NUMA1/MAPRE2/BBS4/ABL1/PARD6A/HOOK3/FILIP1/PLK1/KIAA0753/SPAG5/CSNK1D/STK3/GOLGB1/PPP1R9B/BICD1	34
GO:0009303	rRNA transcription	22/5294	35/16454	0.628571428571429	1.95362944573371	3.88975943885196	0.000184270767329872	0.00410223950261726	0.0033719891867683	TCOF1/SMARCB1/POLR2E/GTF3C6/POLR1A/GTF3C2/NCL/SMARCA4/BRF1/SPIN1/NOL11/SIRT7/TOP1/ERCC2/MTOR/POLR1B/GTF3C1/PWP1/GTF3C5/PIH1D1/POLR1E/POLR1D	22
GO:1901800	positive regulation of proteasomal protein catabolic process	53/5294	108/16454	0.490740740740741	1.52524521121046	3.77181733367172	0.000184785563180958	0.00410223950261726	0.0033719891867683	HSPA1A/HSPA1B/HERPUD1/XBP1/FBXW7/BAG6/KEAP1/VCP/BCAP31/TRIB3/USP5/HSPBP1/SGTA/PSMC3/CLU/AKT1/AXIN1/FZR1/DVL1/SOCS4/CAV1/FMR1/PSMD10/GSK3A/ATXN3/HECTD1/MTOR/CDC20/PSMC5/USP13/PLK3/SIRT6/TMX1/CHFR/ZER1/PSMC4/PSMC2/DDA1/GCLC/SIRT2/RCHY1/PLK1/CSNK1D/MDM2/TRIB2/NUPR1/DAB2IP/RNFT2/RNF185/RAD23A/NKD2/DAB2/PRICKLE1	53
GO:0001822	kidney development	132/5294	316/16454	0.417721518987342	1.29829804938	3.68766549110975	0.000187204114931158	0.00414114156018533	0.00340396618795969	ADAMTS1/ODC1/PLXND1/EGR1/BASP1/NOTCH3/DCHS1/CD24/MYC/GDNF/ZMPSTE24/SOX9/DLL1/BAG6/AP1B1/SNX17/AP2B1/HES5/RHOA/KANK2/SULF1/LRP2/MAGED1/JAG1/BAX/NLE1/NPNT/FGF2/SMAD5/NDUFS6/CRLF1/LAMA5/PLCE1/SEC61A1/ACE/APH1A/SOX4/AMPD2/GLI2/IFT88/LRP4/MAGI2/TRAF3IP1/ASS1/GFRA1/CTNNB1/ITGA8/TP73/FREM2/YAP1/SDC4/FOXJ1/TGFB1/RARB/CAT/HOXA11/HES1/TMEM59L/ACTA2/ARG2/NID1/PKD1/ITGA3/C1GALT1/GREB1L/HEYL/NUP85/TFAP2A/KLHL3/LAMB2/AKR1B1/FBN1/HOXB7/EPHA4/HYAL2/RPGRIP1L/ADAMTS16/GPC3/NOG/EDNRB/GLIS2/SOX8/PDGFRA/IL6R/COL4A4/PYGO2/SIX4/SERPINF1/HELLS/IQGAP1/HS3ST3A1/DCHS2/CTNNBIP1/ARL3/SMAD1/CDKN1C/BMP4/ANGPT2/EYA1/PDGFA/SFRP1/NUP107/BCL2L11/WNT11/ALDH1A2/SLIT2/SMAD6/PROX1/LIF/SIX1/ENPEP/NPHP3/EPHA7/BMPER/GDF11/AQP1/AGTR1/EDNRA/SULF2/VEGFA/NUP133/ANKS6/FADD/FGFR2/MEF2C/WNT7B/FRAS1/BMP2/SMAD2/SIM1/BMP7/BMI1	132
GO:0030705	cytoskeleton-dependent intracellular transport	83/5294	185/16454	0.448648648648649	1.39442101716374	3.71576212316757	0.000192840862988218	0.00424392484357853	0.00348845275193561	FYCO1/HSPB1/KIF1C/KIF3B/NEFL/KIF1A/SFPQ/AP3D1/UCHL1/MAP1A/IFT46/ACTN4/CDC42/HSBP1/OPA1/IFT88/MYO5C/TRAF3IP1/TUBB/MAP1B/HNRNPU/APP/BAG3/ARMCX3/STAU1/PURA/FLOT2/MREG/MYO1C/SSX2IP/TUBA1A/KIF4A/AP3M1/TUBA1C/TANC2/HIF1A/AP3B1/IFT122/TMEM201/MAPT/HTT/MYO5A/TTC21A/KIF5A/RABL2B/CCDC88A/HOOK3/KIF13A/SNAPIN/FBXW11/SOD1/ATG16L1/SPAST/UXT/ARL3/FEZ1/ARL8B/IFT52/MAP6/SSNA1/CLN3/TUB/SPG11/SUN2/DST/LAMP1/TUBA1B/ACTR10/LCA5/BLOC1S3/AP3M2/KXD1/SYNE2/SYT4/TRAK2/KIF17/COPG2/RASGRP1/PPFIA2/BICD1/KIF3A/PRICKLE1/IFT172	83
GO:0048935	peripheral nervous system neuron development	12/5294	15/16454	0.8	2.48643747638836	3.96676979967961	0.000193898754114592	0.00424392484357853	0.00348845275193561	ONECUT2/POU4F1/ETV1/ASCL1/ISL2/NTRK2/RUNX1/TBCE/HOXD9/HOXD10/HAND2/SLC25A46	12
GO:0098693	regulation of synaptic vesicle cycle	12/5294	15/16454	0.8	2.48643747638836	3.96676979967961	0.000193898754114592	0.00424392484357853	0.00348845275193561	DNAJC5/PRKAR1B/ARHGDIA/PLS3/PPP3R1/RAB3B/C9orf72/RAPGEF4/CASP3/PLD1/SCRN1/SYN1	12
GO:0007034	vacuolar transport	76/5294	167/16454	0.455089820359281	1.41444048058021	3.70750953014444	0.00020433882235269	0.00445673726226077	0.00366338187885487	HSPA1A/LAMP2/ATP6V0D1/VPS33A/HSPA8/VCP/ZDHHC12/AP3D1/KAT5/CHMP1A/VTI1A/CHMP6/LRP1/MFSD1/CHMP4B/RHOB/SNF8/VPS35/AP1G1/ATG14/MGRN1/VTI1B/VPS25/CLU/RAB7A/LYST/VPS37B/VPS53/GAK/SNX27/AP3M1/C9orf72/SLC30A3/VPS18/TGFBRAP1/AP3B1/CSNK2A1/TMEM106B/ANKFY1/NAGPA/SORL1/SORT1/HOOK3/CHMP4A/LEPROT/KIF13A/SNAPIN/CDX2/SNX16/CLEC16A/DENND3/GRN/SNX32/HGS/ARL8B/CLN3/KCMF1/IRGM/SCARB2/GCC2/LIPA/LAMP1/VPS39/STBD1/ARSB/VPS4A/CHMP1B/VPS41/NDFIP1/ADRB2/VPS37C/TPCN2/TRAK2/PLEKHF1/VPS13D/CHMP7	76
