gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
SCAMP2	1164.95714710883	0.329576432905447	0.0815180006236046	4.04298965117176	5.27739508037995e-05	0.000425056789902164
SLC25A22	802.012916438558	0.398830153227739	0.0986503318125513	4.04286681960248	5.2801615127756e-05	0.000425059823692535
ZFYVE26	1015.20609065646	0.303861906669856	0.0751655640634207	4.04256803572276	5.2868965092891e-05	0.000425382163869815
REEP1	436.726871131014	-0.413086621079345	0.10220487634189	-4.04175060784294	5.30536407424151e-05	0.000426647682934744
ZNF652	1730.33035050884	-0.328241467770727	0.081219991483531	-4.0413876162162	5.31358446907376e-05	0.000427088262511672
THOC7	1285.50532608608	-0.297020995570264	0.0735034124862535	-4.04091436742223	5.32431989974309e-05	0.000427730433616803
ACPP	88.4663117399324	-0.916995236546888	0.227120720997307	-4.0374794185237	5.40285831883771e-05	0.00043381610326049
MIR600HG	299.213584125676	-0.496384453516257	0.123007856949298	-4.03538819248643	5.45120939505373e-05	0.000437472894110005
HSP90AA1	44813.5324802111	0.220478305054606	0.0546391932631269	4.0351676495816	5.45633237950571e-05	0.000437658545188262
WDR13	945.854025978435	-0.333096424050223	0.082553585886018	-4.03491163315583	5.46228509813054e-05	0.000437910524825422
PPRC1	3277.73608511964	0.269773971715402	0.0669395222703698	4.03011498387725	5.5749575054485e-05	0.000446713544559523
ATP5F1	3166.5677944297	0.230207211290218	0.0571278398272646	4.02968521103348	5.58515955209418e-05	0.000447300927213219
MDGA1	324.306984384675	0.480846945342524	0.11934040788008	4.02920480903423	5.59658437786952e-05	0.000447985585067182
HINT1	3880.6866346683	-0.22248600346916	0.0552470117303748	-4.02711380219026	5.64657067367697e-05	0.000451754655284366
SF3B5	1854.30769041288	0.287544584894019	0.0714089929437483	4.02672790975402	5.65584167884136e-05	0.000452264095643285
DHRS13	749.391141863454	-0.37279619397391	0.0925905722973363	-4.02628674522875	5.66645825116047e-05	0.000452880555045288
GORASP1	1125.84101559192	-0.311691849348188	0.0774202417965035	-4.02597359702725	5.67400557757888e-05	0.000453251204522801
C6orf132	254.082816029212	-0.542458553994996	0.134754161228242	-4.0255421357727	5.6844200192579e-05	0.000453850387698515
USP45	939.852943957174	0.322756944005646	0.0801857819281049	4.02511438118832	5.69476286228044e-05	0.000454443243369582
MTFR1	945.426595428156	-0.338258085303063	0.0840488662073662	-4.02454072930037	5.70866139621708e-05	0.000455319091494488
ZNF483	195.123606274391	-0.648162050376403	0.161089865752541	-4.02360537919921	5.73139213893859e-05	0.000456898133819071
C2orf15	138.397846608042	-0.702056374661958	0.174535123712084	-4.02243605602322	5.75992944539142e-05	0.000458938214684717
SNAPC1	655.779235474294	0.357520371809944	0.0888852167538799	4.02227034895922	5.76398439298143e-05	0.000459026507614886
JAKMIP2	66.6828919332963	-0.982962694716835	0.244410003906659	-4.02177766460096	5.77605663963757e-05	0.000459752857821331
TP53BP2	2882.14227361928	0.231007752598193	0.0574504761639031	4.02098934635704	5.79542262989825e-05	0.000461058724749362
LOC399815	164.715743987861	-0.643712274205688	0.160096784304263	-4.02076954264313	5.80083332759525e-05	0.000461253602572492
CCDC76	1206.70734111478	0.329787941495442	0.0820354931362995	4.02006410746516	5.81823068480638e-05	0.000462338716493239
KIAA1191	4663.58662933251	0.206564387316082	0.0513861057363901	4.01984903031481	5.82354471355489e-05	0.000462338716493239
RAB1A	3539.95749669929	0.221019522851528	0.0549835988952062	4.01973547189538	5.8263523173668e-05	0.000462338716493239
TBC1D13	1327.12156120219	-0.28593200904147	0.071128969629442	-4.01990933555034	5.82205425558136e-05	0.000462338716493239
PLSCR1	717.712217364856	-0.337856060403979	0.0840843437479161	-4.01806145287722	5.86788957459025e-05	0.000465397738815643
MBTPS1	2550.29909994512	0.2442478773058	0.0608157510734513	4.01619437390168	5.91454798223232e-05	0.000468859612820523
WSB1	3819.60935082418	0.261750010732723	0.0651869708083825	4.01537312574531	5.93518208168774e-05	0.000470256008578077
HOXC4	933.84169317241	-0.362125800990321	0.0902106902792807	-4.01422270319876	5.96420143914057e-05	0.000471923188695605
MZT1	5298.29080820062	-0.330387648985288	0.0823051660540253	-4.01417875481134	5.9653126952664e-05	0.000471923188695605
RXRA	914.087680153627	0.325513554784501	0.0810872259854407	4.01436293853421	5.96065683176734e-05	0.000471923188695605
SNCAIP	132.059716863014	-0.731781696094201	0.182304939020926	-4.01405304773561	5.96849234172331e-05	0.000471935051812305
PPM1B	1499.87112342188	0.280003037279195	0.06976581084779	4.01347069397768	5.98324340200121e-05	0.000472861402704073
COL9A2	187.462880435386	-0.605212663253264	0.150825203169435	-4.01267593568811	6.00343039620842e-05	0.000474064649773334
SFPQ	15140.0187792912	0.215921216659356	0.0538103746443005	4.01263172922781	6.00455513900486e-05	0.000474064649773334
FAM160B1	1047.69398968371	0.293231939599258	0.073105759023601	4.01106483970152	6.0445505526422e-05	0.000476980567165692
