gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
PPIL1	2650.02485879623	-0.505646304534653	0.0529001423834345	-9.55850554937249	1.19469318384035e-21	1.14874911880747e-19
PPP1R15A	4620.86166070508	0.572706023000857	0.0600396886525064	9.53879068753214	1.44507520979855e-21	1.38097770202651e-19
CLN6	1790.14406869821	-0.665764045761747	0.0698189610502518	-9.53557652172119	1.490550387157e-21	1.41575020614296e-19
RMI2	909.963650466464	0.699422371025786	0.073513865346306	9.51415583619466	1.83194176502759e-21	1.72946405295969e-19
MTSS1L	1604.2358342538	-0.598908208831492	0.0630225542717079	-9.50307736258087	2.03777409377356e-21	1.91219319630787e-19
PRPF8	15239.501978077	-0.405693196989661	0.042721955231728	-9.49612897605321	2.17837907551922e-21	2.03189286583011e-19
ATP6V1C1	1666.90711058367	-0.543866453460165	0.0572856344846994	-9.49394134065894	2.22460257340372e-21	2.06265680273272e-19
COL5A1	247.23675740233	1.18015560487745	0.124421236581799	9.48516215800166	2.42006509877919e-21	2.23061266530671e-19
NFE2L3	470.044833302424	1.00193899616246	0.105750452707261	9.47455987669411	2.67887621978386e-21	2.45463852209254e-19
PMAIP1	6753.47646119145	0.604745325104626	0.0638591304103445	9.46998997979878	2.79870540698919e-21	2.549440592086e-19
KLF9	1512.20663433881	0.582938708738715	0.061793849593822	9.43360403293269	3.96235067996117e-21	3.58846142684623e-19
CSDE1	30769.4099131539	-0.433105862680331	0.0459805858712683	-9.41932022990957	4.54017764570142e-21	4.08799694723069e-19
NUFIP2	14794.2574918893	0.475806001500958	0.050541666552986	9.4141336040461	4.76999946720033e-21	4.27024607474595e-19
HTRA1	242.742389396271	1.18924977554368	0.12644564742887	9.40522508861106	5.19189594478207e-21	4.62138075039259e-19
DDIT4	3784.90387584267	0.733216876427393	0.0780438663834231	9.39493275262861	5.72543850875866e-21	5.06733838925759e-19
WIZ	2161.32924120318	-0.572391416764572	0.0609833960448738	-9.38602068575166	6.23099701821584e-21	5.48362940975978e-19
SLC46A1	1199.12376204471	-0.603338706640002	0.0642924570181592	-9.38428448098648	6.33450653857579e-21	5.54340496356152e-19
FLNC	1658.24185230898	0.679260964856612	0.0724943080782854	9.36985237686646	7.26340452136083e-21	6.32078504073953e-19
FOSB	638.362878285845	-0.937853962619452	0.100107338228371	-9.36848366180674	7.3581998444921e-21	6.36770438764742e-19
APEX1	3458.90918174831	-0.588810725101385	0.0629533034301375	-9.35313467314418	8.50877960370084e-21	7.32272154070983e-19
URB2	1819.48686740179	-0.533358440895926	0.0570469558674567	-9.34946366174446	8.80932935172533e-21	7.53972106108931e-19
C2orf18	885.139578591085	-0.722676421236943	0.0773495429909528	-9.3429953596684	9.36465613671586e-21	7.97121577276628e-19
KIF1C	2535.63852846747	-0.514301975202433	0.0550727461372076	-9.33859324757671	9.76224981567047e-21	8.26448724884233e-19
IGF2BP1	10592.3356098803	-0.402803883455445	0.0432363924635746	-9.31631573551829	1.20450255582182e-20	1.01419115200197e-18
UBTF	3667.84148056571	-0.492001865987628	0.0528757184810162	-9.30487339220307	1.34152067086633e-20	1.12348749946693e-18
ACSL4	4482.79885329444	0.575102575835947	0.0619027945065871	9.29041379181597	1.53689652606892e-20	1.28022658751741e-18
EIF4G2	28130.4899293807	-0.39786732099161	0.0429396803828366	-9.26572618716186	1.93754326530778e-20	1.60537826828187e-18
NME1	2900.61558462463	-0.526933366480973	0.0568959143841791	-9.26135685109045	2.01850594488316e-20	1.66361201605529e-18
KIF3B	2100.11864384775	-0.566856182529204	0.0613052378457872	-9.2464559709421	2.32059495972259e-20	1.90252145724204e-18
PARP1	16763.8104484776	-0.35387831155725	0.0382775643488451	-9.24505823652093	2.35112642587891e-20	1.91746054114742e-18
ABCF2	3488.6483291508	-0.481983935550006	0.0522721487227469	-9.22066429881166	2.95265223540186e-20	2.38308102957797e-18
LOC646719	1891.03619241661	0.581895663630413	0.0631045678955446	9.2211337948405	2.93975095936033e-20	2.38308102957797e-18
ACHE	88.3289273993494	1.94184973041247	0.210727791531466	9.2149674055807	3.11372890961945e-20	2.5001317126362e-18
MED29	2365.94690081462	-0.537922041936307	0.0583872057290449	-9.21301225533244	3.17098801157778e-20	2.53305026955626e-18
SMARCC1	8010.58363539704	-0.448409159483244	0.048690512768003	-9.20937435224374	3.28031279796084e-20	2.60701185988959e-18
LAMP2	2645.5026965304	0.610521545689032	0.0663506532029183	9.2014398686007	3.53184937233911e-20	2.79267094786428e-18
CELF2	2768.61843150048	-0.500140536577302	0.0543838234301398	-9.19649456459733	3.69817296257985e-20	2.90941617364174e-18
MOXD1	556.09236953275	0.85588222382545	0.0931211159749889	9.19106493585547	3.88971184270169e-20	3.04472569717408e-18
C1orf144	6735.14575104477	-0.4669981169909	0.050831809875375	-9.18712353811217	4.03486268369778e-20	3.14255280119802e-18
DCHS1	157.08657066648	1.39887686521011	0.152325520465396	9.18347011673528	4.17418388395467e-20	3.23488867464487e-18
ATP6V0D1	1219.89317471255	-0.673610909749925	0.0734270788221986	-9.1738759127413	4.56310237291882e-20	3.51878443876022e-18
TH1L	2930.56422476612	-0.515266066554339	0.0561773292802366	-9.172135328541	4.63740347235643e-20	3.55846472359094e-18
SETD8	1845.90570492088	-0.542523554713671	0.0591564704748741	-9.1709926295231	4.68683137731267e-20	3.57876335119605e-18
C19orf63	3069.34083309352	-0.629021471143928	0.0686106054633073	-9.16799184173249	4.81912483240322e-20	3.64405376283228e-18
SEPT2	12917.7118097413	-0.366683383302849	0.0399950058608306	-9.16822926789375	4.80852448763541e-20	3.64405376283228e-18
SLAIN1	1724.874439722	0.519983282544943	0.056722738805962	9.16710464781522	4.85894012687097e-20	3.65641112832218e-18
DDB1	10470.3714958148	-0.409017038667013	0.044649954599919	-9.16052529799784	5.16452992135372e-20	3.86768666273687e-18
DPP9	2174.27049608875	-0.587520664857342	0.0641611245665136	-9.15695709554279	5.33812861489806e-20	3.97856600163957e-18
NEFL	2969.25247532275	-0.472165584825024	0.0515971709251599	-9.15099755197597	5.64102067394093e-20	4.18429423990371e-18
CABLES1	1060.48050143136	-0.630629454788842	0.0691928056514392	-9.11408995272799	7.93334730056703e-20	5.85676544554183e-18
