gene	baseMean	log2FoldChange	lfcSE	pvalue	padj
CELF2	2768.61843150048	-0.491286300405083	0.0546184068835383	3.69818323391246e-20	2.90942425427548e-18
MOXD1	556.09236953275	0.837306080272421	0.0939707967140654	3.88969502032244e-20	3.04471252922426e-18
C1orf144	6735.14575104477	-0.459182657319439	0.0510015939605858	4.03487406359028e-20	3.14256166442729e-18
DCHS1	157.08657066648	1.36661347906271	0.153773483332437	4.17415819261083e-20	3.23486876449248e-18
ATP6V0D1	1219.89317471255	-0.660009657516803	0.073877025357412	4.56311686582778e-20	3.51879561480195e-18
TH1L	2930.56422476612	-0.505751360726491	0.0564072405669869	4.63741651211551e-20	3.55847472951839e-18
SETD8	1845.90570492088	-0.53253338286874	0.0594200262497414	4.68684419703946e-20	3.57877314006293e-18
C19orf63	3069.34083309352	-0.621603036664269	0.0689867115623134	4.81914093212646e-20	3.64406593688029e-18
SEPT2	12917.7118097413	-0.364147809681919	0.0400557522670258	4.80853604098839e-20	3.64406593688029e-18
SLAIN1	1724.874439722	0.510599138167585	0.0569688831381657	4.85892632508478e-20	3.65640074231138e-18
DDB1	10470.3714958148	-0.409986391074736	0.0447935062672692	5.16454365679393e-20	3.8676969491288e-18
DPP9	2174.27049608875	-0.576215224092632	0.0644885623361678	5.33814483318227e-20	3.97857808930528e-18
NEFL	2969.25247532275	-0.463778425964071	0.0517947793703105	5.64103557227174e-20	4.18430529091795e-18
CABLES1	1060.48050143136	-0.617703416478865	0.0696300178597589	7.93337017186434e-20	5.85678233019577e-18
C12orf49	1318.17487609232	-0.555764472675127	0.0624278867794714	8.12942630340976e-20	5.97321101548178e-18
BTG3	1516.90478189294	0.538255745259353	0.0607120134596654	1.03435807314198e-19	7.56441112926414e-18
CD24	870.473564561797	0.81020511293151	0.0920282311336462	1.08062860532917e-19	7.86586532019278e-18
ZNF211	798.478818938089	0.687667269787244	0.078202612034895	1.41186925562619e-19	1.02291569278554e-17
TIMM10	648.306550442749	-0.722035726956317	0.0821257574307564	1.50590220381322e-19	1.08599252911104e-17
GNPDA1	2741.56543760483	-0.476593282493845	0.0538657046106245	1.51916132230676e-19	1.09050580265311e-17
PRSS12	480.167120883239	0.900760738792257	0.103002573147035	1.59836028816433e-19	1.14209441324476e-17
ZEB2	882.665500123145	0.62174716610697	0.0708415303879279	1.93032823224607e-19	1.37300104446105e-17
MAGED2	3158.28915916828	0.48171867364415	0.0547378603285725	2.26199049803761e-19	1.60159209036054e-17
EBF4	195.851070258298	1.24306272816551	0.143259651656109	2.49477356061688e-19	1.75842026034974e-17
EIF2AK3	840.727006418005	0.65586639641878	0.0752048565657076	2.7953642198049e-19	1.96141389422977e-17
PSMD2	4159.87566488786	-0.441609506449404	0.0503338988948776	3.35861593692602e-19	2.34606100670388e-17
ZNF585A	477.348311853324	0.851097522975742	0.0981496704107797	3.67404207114441e-19	2.55493541706324e-17
KHSRP	10000.1301841673	-0.404237925631579	0.0460367306465136	3.77683881379537e-19	2.61474747566624e-17
DNAJC11	3430.98016623551	-0.506278352982366	0.0580238167940196	4.18102067374153e-19	2.86906427466395e-17
FAM83H	1503.40780680099	-0.596281341143404	0.0686290515105024	4.17592356952979e-19	2.86906427466395e-17
MYC	2712.35874784894	0.527094601095497	0.0604508470027896	4.28290323333443e-19	2.92608700287941e-17
ADD1	3887.54356596438	-0.418907134472273	0.0478594422177421	4.64349262939697e-19	3.15858885100946e-17
CCNB1IP1	2082.18101926062	0.475143773976981	0.0544968505640634	4.70300516131257e-19	3.18516136512026e-17
RRP1B	3587.06352499842	-0.451945849103944	0.0519149451526618	5.56226356952551e-19	3.75079565465363e-17
BRD4	3994.78227589546	-0.517425063369358	0.0596446490905677	6.14381044146717e-19	4.12509203649716e-17
ZNF850	685.300962648071	0.707040099875406	0.0818705096178813	6.30268646525873e-19	4.21360287851224e-17
CD3EAP	1116.45687516603	-0.663432671221916	0.076841570437486	6.49681754734736e-19	4.32482593739444e-17
ZC3H7B	3531.0912944678	-0.457604005068592	0.0528141828929364	7.38836505659691e-19	4.89738563772809e-17
C9orf142	924.115045138871	-0.645214630442737	0.074805025814597	7.61484924499331e-19	5.02612316479919e-17
PIP5K1C	1058.74657025477	-0.601072900181017	0.069747410487303	8.32545459960656e-19	5.47196651046715e-17
LOC202781	695.002795193576	0.732662435165129	0.0853381943806372	8.82253516182833e-19	5.77431219394117e-17
ERO1LB	1004.61866229246	0.653100320726299	0.0760811218320487	9.28490396374613e-19	6.05150414407002e-17
SLC35B2	1690.4404074103	-0.544109999894325	0.0631375139371021	9.90461647478973e-19	6.42850878449165e-17
RAB31	2245.18420463233	-0.507668562846486	0.0589760313095616	1.12510657611196e-18	7.25888775539015e-17
RECK	302.756233786247	0.998672753982975	0.117302623560737	1.12772089414163e-18	7.25888775539015e-17
ARID1B	2003.91840682135	-0.48588383946985	0.0564425447055698	1.21895748830956e-18	7.81386864008151e-17
LMNB2	7235.96140959547	-0.440786081399369	0.0511424381230278	1.33892581611869e-18	8.54772435970523e-17
CSRNP3	529.525244495551	0.787116233291328	0.0926275009528269	1.40783903473133e-18	8.95098312000403e-17
C5orf41	752.31593434776	0.707665082870874	0.0830836508089218	1.46137451186203e-18	9.25358974442066e-17
CDCA5	2551.08517458399	-0.445609948097421	0.0519191006474433	1.59127979909317e-18	1.00353706196252e-16
MDK	1773.04112393206	1.31869841473614	0.155964965642986	1.69892303449753e-18	1.06710177856322e-16
MRPL36	838.069826897356	0.616933819382589	0.0724063269416547	1.8555939296117e-18	1.15875798432572e-16
SAMD4B	4016.25196483542	-0.463738880738299	0.0542638331433637	1.85972585274077e-18	1.15875798432572e-16
RPS27L	668.268507121135	0.686622636232654	0.0807715202267212	1.97029701006309e-18	1.22276161457182e-16
GDNF	139.812819286073	1.32985089431181	0.157499624844651	2.08097578177364e-18	1.28632379970984e-16
AMOT	24418.1290244355	-0.367278689576968	0.0427685179424522	2.11780578956636e-18	1.30391544601088e-16
NACC1	2863.85197089924	-0.612875967183357	0.0722001641679759	2.42665946244847e-18	1.48819190734487e-16
SLC27A4	1222.8872626702	-0.64080756681143	0.0756840566346704	2.95253697345111e-18	1.8035948406058e-16
CSRNP1	793.884246769551	0.649021629762281	0.0767968357879838	3.13878017688316e-18	1.90987417247301e-16
VPS33A	1483.85584668216	-0.534431527534447	0.0630451100293289	3.19089903400117e-18	1.93403246119207e-16
HLA-B	1782.800769818	0.513692628682643	0.0605284347150677	3.34597116673656e-18	2.01402050409364e-16
NAP1L4	3771.12374844194	-0.394529500517177	0.0461802299857328	3.34872767901555e-18	2.01402050409364e-16
TSPAN3	7211.41818097196	-0.371587907291826	0.0433736319239263	3.38937418495539e-18	2.02284604134292e-16
WDR77	3115.37791036161	-0.455702282712041	0.0535743049006678	3.38186123722225e-18	2.02284604134292e-16
