gene	baseMean	log2FoldChange	lfcSE	pvalue	padj
MANF	1353.79597479322	0.627169429271547	0.0720195766128263	3.75236502552474e-20	4.46187709943503e-18
DYRK2	1742.56857673897	0.547766529909946	0.0627589390183429	4.04697695481202e-20	4.77573939584143e-18
IFRD1	3278.65312299388	0.503382746667618	0.0575127050245123	4.29749973816874e-20	5.03324461815447e-18
ERC1	2006.00518085053	-0.618208925191544	0.071157804636204	4.54614248938792e-20	5.28472101173102e-18
OTUD6B	551.070450420726	0.91290151588654	0.104378054651326	6.619851000598e-20	7.63832733602334e-18
C20orf3	1719.29552324384	0.599674350752774	0.0693876111680291	7.03442251334397e-20	8.0569999625264e-18
ITGB1	4026.56551356008	0.613592332255074	0.0711178803985009	7.75339722343731e-20	8.81566923718854e-18
PRPF4	2145.60667852931	-0.548908804489159	0.0635905466863469	9.36874647111033e-20	1.05751423029337e-17
ANXA5	5123.5114846979	0.448237926294201	0.0514494519448816	9.61571913935251e-20	1.07758314412729e-17
SP4	720.333379633654	-0.819970881022882	0.0947715803218022	1.00248090096479e-19	1.11540321388061e-17
GADD45A	2750.5855399838	0.504041963328825	0.058447830329385	1.32741107082906e-19	1.46645973406413e-17
BTG2	1874.92080817096	0.586098921073357	0.0684357639393044	1.4451972476415e-19	1.5853406708811e-17
FGFR3	1702.31296656739	0.584724067839814	0.0683212026223271	1.52609748542588e-19	1.66237905807545e-17
PPP6R3	4049.8052453308	0.529409643401324	0.0616616901066483	1.56368310031262e-19	1.69149247594234e-17
TMEM136	773.721067941231	-0.732130420663077	0.0859247600567855	2.19158203191413e-19	2.35436367662941e-17
RAC1	4319.8081878958	0.45987059190517	0.0536056177338747	2.7902610465003e-19	2.97697920009145e-17
MAGEF1	1411.71459660026	-0.65059240570936	0.076782974106439	2.86384065093318e-19	3.03469699452967e-17
IGF2R	4066.77423879839	0.619764690635182	0.0732096589911172	3.12381797404292e-19	3.28781841768017e-17
HLA-A	1526.476232095	0.558644190611464	0.0658827682792294	3.35072028778081e-19	3.50296442434643e-17
UBE3B	1165.37890975888	0.626023274687458	0.0740541287278719	3.43383207002152e-19	3.56592014364835e-17
GALNT7	1373.67724078007	0.617340978026793	0.0732372584849966	4.2769974891483e-19	4.4121052906267e-17
HNRNPR	9326.30402783104	-0.423458873593651	0.0494922134086093	4.73442174738493e-19	4.85184786572467e-17
