	Mov10_kd_2	Mov10_kd_3	Mov10_oe_1	Mov10_oe_2	Mov10_oe_3	Irrel_kd_1	Irrel_kd_2	Irrel_kd_3
ANKRD30BL	0.175730812696575	0.192462280744404	0.187142930274955	0.172008572685303	0.165377445251703	0.171994112072788	0.164084555044579	0.164911407798328
ANKRD30BP2	0	0	0	0	0	0	0	0
ANKRD31	5.74617264621009	5.88743377646656	5.66449536208888	5.59882203934441	5.74808781705616	5.64007593929815	5.64079958461336	5.66115594383978
ANKRD32	10.2391508386886	10.2584411456104	10.21935115183	10.2144355221805	10.3477136708353	10.2338702196656	10.2688914622099	10.2276757496631
ANKRD33	1.96480428781229	1.96939998095976	1.9951718479083	2.01444470988418	1.95446544532527	1.98182112566175	1.99635502823692	2.00746165276253
ANKRD33B	10.779909783242	10.8166610262832	10.8966351291932	10.9104500069366	10.9700979608726	10.8358792728293	10.9020283895083	10.9083121500151
ANKRD34A	7.30321144993944	7.32002160770585	7.38340461220875	7.34946859893228	7.35718196155942	7.32356220588518	7.40647675213313	7.42314841685003
ANKRD34B	6.35792404299269	6.39114657765389	6.74677393642392	6.72726753315422	6.7727039085358	6.54375748007338	6.45330970855878	6.5435637611114
ANKRD34C	-0.875989464477394	-0.894583037069873	-0.89494053029865	-0.886521891189729	-0.892912390977985	-0.894847138272617	-0.894626281045646	-0.884002731038648
ANKRD35	1.47310527475792	1.48579273242663	1.49513384850386	1.47256083721014	1.4841964218885	1.47252915168945	1.50349786827525	1.46999597493952
ANKRD36	8.00137846070282	7.98932750350489	8.04978012137253	7.95025239447126	8.03973895131126	7.85970192403724	7.88939801393127	7.89387835919112
ANKRD36B	6.66853884648601	6.73044398293698	6.77823237312351	6.7282435871797	6.79102422070684	6.63406927791965	6.59867986661738	6.60809233563615
ANKRD36BP1	-1.7307534822519	-1.72949600233957	-1.72522216417639	-1.72993791096049	-1.72862039350047	-1.72505556666571	-1.7295665238229	-1.72894962422471
ANKRD36BP2	1.72229463684204	1.71296002827703	1.7156332596389	1.72589515624769	1.69718553969545	1.70044155115581	1.74027073373721	1.77237466605495
ANKRD37	7.06687698154868	7.19540083086889	7.05121502689493	7.19889953008646	7.0876877618699	7.07265634938151	6.99365459755955	7.09390418549907
ANKRD39	8.02186095434468	8.12115171200063	8.06934417875519	8.16277995526319	8.07936134081654	8.27828510084478	8.288453654767	8.25452066006074
ANKRD40	11.9999037632304	11.9359834077291	11.766702306396	11.7373301412717	11.7373436497468	11.9341827608151	11.9174537761747	11.8625357719153
ANKRD42	7.2289407334001	7.26827855748064	7.27362255531338	7.28890510059372	7.21488436357886	7.23438670639806	7.21547752949759	7.19269226779315
ANKRD44	7.64447196712752	7.70539167113227	7.78459037362096	7.81469386870466	7.8456997685049	7.6761584039225	7.76014101782507	7.71647991061745
ANKRD45	2.09469776339034	2.09620891160983	2.1277302285883	2.08233143195503	2.10806315286983	2.13158239767339	2.113686711557	2.09253207873167
ANKRD46	9.6807640312189	9.71819159508032	9.60798323112941	9.57921766956816	9.68339284425051	9.58166515453956	9.56254926783761	9.62120818013173
ANKRD49	9.51651768911305	9.49784540736315	9.49867661289214	9.44205454273985	9.53738651514409	9.52153225970891	9.5124636723519	9.49798775862429
ANKRD5	8.64508991734241	8.62757417075967	8.65381250837335	8.65812888413901	8.64346080325829	8.92395407966267	8.94127102874528	8.92651612182501
ANKRD50	10.5909383526572	10.5627269281031	10.7117269584909	10.6241077302149	10.7543582771398	10.4291437707759	10.4161179681539	10.3961274639914
ANKRD52	12.3270833047556	12.2870614805638	11.8768366808305	11.8740951016773	11.7893557436814	11.8568098847984	11.8276486176902	11.8930223184466
ANKRD53	2.69633237791588	2.63980193306879	2.60242462534385	2.60511350630085	2.59322431551181	2.63720459127305	2.65561041253803	2.60068833965593
ANKRD54	9.48215009173772	9.48996723380194	9.36996087459364	9.45502420072364	9.36764578761721	9.58505352577151	9.54648084021242	9.57328307964657
ANKRD55	0.350440827514824	0.352273889009247	0.35969374414083	0.394804990052063	0.378526945855022	0.35157677711699	0.361918730836575	0.364666361696792
ANKRD6	10.3003868086582	10.2846048085407	10.2931588584153	10.2681405460329	10.2441602939286	10.3310367238048	10.4092951925911	10.3805390776883
ANKRD62P1-PARP4P3	-0.0383447799638298	0.00131584139310249	-0.0214648769728187	-0.0375181271709863	-0.0359292035926394	-0.0289611797718012	-0.0275713550405858	-0.0363499543045237
ANKRD63	4.13300162330502	4.09025755991789	4.18456280986979	4.12848825524883	4.07042470887887	4.07695383720108	4.12776243943202	4.12718397794988
ANKRD65	3.17695889136143	3.16173579544999	3.21452045440049	3.19865879972619	3.17368097995948	3.14262565820222	3.15995622537973	3.24753205242705
ANKRD7	3.75486056688784	3.74455498792355	3.81480611373138	3.78886939405642	3.86428817804576	3.75865595475555	3.70666426381419	3.71505035085883
ANKRD9	8.53088925719064	8.59727332736191	8.55717393469205	8.68231310313569	8.50162012651422	8.56934077269636	8.64362505635822	8.61156434869892
ANKS1A	10.9202114277168	10.8837357844535	10.683674623314	10.7101646086452	10.6280604049418	10.8029662896069	10.7676016835688	10.8187354274509
ANKS1B	5.315456877041	5.3477131194971	5.43443886175156	5.40407796822561	5.41248956607958	5.37981357265996	5.44799265672137	5.45844465276394
ANKS3	8.5759831241615	8.56205766071745	8.43913909596987	8.45762151856307	8.41960469810002	8.50693520421722	8.48112099810745	8.43590897534007
ANKS4B	-0.0749787772083019	-0.0803557619526864	-0.072900995178115	-0.0808388818182915	-0.0793095953040056	-0.0554899072235355	-0.0615475869668222	-0.0685269834726362
ANKS6	10.3096305694346	10.3300902920732	10.2805512567331	10.2859441804948	10.2148751183801	10.3083796711807	10.3567186410638	10.4044343046547
ANKUB1	-1.73148602103596	-1.72982934236354	-1.73063622156573	-1.73041153900959	-1.72223827604252	-1.72397924885111	-1.72992225155138	-1.72910951140554
ANKZF1	9.65138849599443	9.77808945579811	9.7639885600468	9.80436563599641	9.78591500750755	9.80623477995104	9.82951847408072	9.95890537689754
ANLN	12.1353438409911	12.1137225580379	12.1972123589894	12.1706468334675	12.2794169394596	12.1284801031112	12.1839169809712	12.1117726896746
ANO1	4.24036156744588	4.27215672246053	4.33515055896667	4.37479411065867	4.38950969450814	4.30360486107005	4.33463897983212	4.38535898046989
ANO10	9.38532424925454	9.38069549132285	9.44707633535997	9.48039945959732	9.45818487297254	9.51222731894604	9.5209234572166	9.49903952400998
ANO2	5.82470090389754	5.80303565846996	5.71909334009496	5.80054682388546	5.80223690976094	5.7838914383353	5.8117522057483	5.82897071311475
ANO3	-1.73208070868088	-1.73009973641898	-1.731064561611	-1.73079589761547	-1.71332510414247	-1.7308021120527	-1.73021083250964	-1.72923899909871
ANO4	6.32847341069973	6.30770368676919	6.44850505391431	6.52034882627186	6.51598900853791	6.36068795726816	6.44368198216047	6.33372591640605
ANO5	9.61812919436889	9.70255051109069	9.75911613543729	9.75837417697067	9.86332142971834	9.7514284441256	9.72848510500378	9.70672654482581
ANO6	10.8081703571389	10.8153180698069	10.8138986217142	10.7768705038885	10.8617593325331	10.7623063130026	10.7928408786452	10.735661435492
ANO7	6.30057926518864	6.36556947728477	6.38568365426494	6.42860902104483	6.30372430432241	6.44922389860557	6.43515461874543	6.43958037545612
ANO8	8.68226735987527	8.75701457156531	8.97172762408736	9.03111610516732	8.95214980057743	8.74904798562237	8.79713891458637	8.90312265917863
ANO9	-0.373723892889838	-0.372600247158695	-0.356402574557303	-0.364173459337471	-0.346768184087416	-0.364187145805995	-0.37266971309257	-0.372040876440243
ANP32A	12.4073996046449	12.3895890320126	12.3101555579898	12.3143438585748	12.2872577457876	12.442061291083	12.4584190320371	12.4604241325094
ANP32A-IT1	3.35345553332083	3.35627926577857	3.51256245619144	3.45840003399476	3.46449333404362	3.38054779977285	3.42625876180051	3.40980945038195
ANP32AP1	10.1374166495439	10.1538190122587	10.021439197825	10.0079730552832	10.0595326749959	10.1979424487894	10.1867512858749	10.1435384683709
ANP32B	12.3013367544379	12.3269633100051	12.2734779822729	12.2839426991396	12.2849688999624	12.3672388024465	12.3405820435302	12.3385206426809
ANP32C	9.1587784882803	9.25761994878697	9.1454016429893	9.09404586555144	9.18951313028617	9.3168185646877	9.18976416550889	9.21333572327196
ANP32D	5.84363220085053	5.8550143077	5.76954762389203	5.84523046312011	5.75934088068077	5.93545074064644	5.84546374505573	5.93148385459032
ANP32E	12.4936352111026	12.475219836662	12.7420065582126	12.6641822364432	12.8340226196422	12.847395932436	12.8691225432265	12.8065427417113
ANPEP	4.12753228445725	4.12926954905724	4.17059373473447	4.17596110843568	4.09796757751562	4.0975017149097	4.07576040520475	4.1134749674816
ANTXR1	10.2321421891853	10.2486541787199	10.4984516490246	10.4607757720725	10.4199199154498	10.5294678181063	10.5418556853177	10.4982521169511
ANTXR2	9.17405993276173	9.28860067728828	9.4423410060801	9.39215577897683	9.49085005979663	9.240109746712	9.26041127760866	9.25773970367887
ANTXRL	0	0	0	0	0	0	0	0
ANXA1	7.55925264665812	7.60892216862055	7.86489921138655	7.8640753936811	8.00314879585493	7.74438415283218	7.69046526295041	7.64430029253623
ANXA10	-2.09021065927597	-2.08939965487626	-2.08979465156083	-2.08968466128656	-2.08883493601756	-2.08968720545945	-2.08629375339924	-2.08904727146981
ANXA11	10.5335793122194	10.5271847181887	10.6850645959822	10.7604568598228	10.5808492636955	10.7739610731687	10.8229608066722	10.7436993408785
ANXA13	0	0	0	0	0	0	0	0
ANXA2	9.56105829659519	9.58364491467454	9.38947899966393	9.38129679384702	9.17976531527685	9.49758250091402	9.37229614951297	9.46290775575383
ANXA2P1	6.35878760147129	6.44081114223472	6.16706200908269	6.29816864569317	6.22223093063975	6.28358262833153	6.2738601510168	6.35018525543246
ANXA2P2	11.1828438935809	11.170925992975	10.9611923144212	10.9859647298933	10.9583683838293	11.0404558458309	11.0265476298053	11.0987708914647
ANXA2P3	5.84657623839815	5.75498349518206	5.7761517588329	5.79449080872664	5.785027976453	5.72870406906025	5.73985457410679	5.77552555350809
ANXA3	7.75417185743612	7.78444138698209	8.1260121874977	8.16922456007432	8.1775275202907	8.21126565830027	8.27841386199366	8.26365775229737
ANXA4	8.52105523539608	8.48957652449467	8.71093490677249	8.65942107083689	8.53255410417057	8.4329953929678	8.46787333349852	8.48763563690999
ANXA5	12.4474751834175	12.4442397971879	12.3553808064614	12.3395550905537	12.3993203272163	12.1704933706961	12.1802680746167	12.1615214345382
ANXA6	11.2410093647874	11.2662692980628	11.3865269508051	11.3954417778778	11.2762974154636	11.2994168798174	11.3215176388741	11.3167007889366
ANXA7	11.0311613339615	11.010826561865	10.876094436454	10.8778118582699	10.8617612407115	10.9044389747296	10.8566335418624	10.9073732663821
ANXA8	0	0	0	0	0	0	0	0
ANXA8L1	0	0	0	0	0	0	0	0
ANXA8L2	0	0	0	0	0	0	0	0
ANXA9	3.93234821603727	3.88274907916031	3.93504393718777	3.9292041326078	4.01146501354532	3.94390305519697	3.90625981147258	3.96295330528982
AOAH	0.542287401999782	0.540632152079757	0.546168369600614	0.547278141173043	0.532498057623521	0.538718413600062	0.540320599192561	0.565374151980635
AOC2	8.45107736999224	8.33989423741513	8.28382112656639	8.2628447466842	8.17011882619446	8.23979194149841	8.26941812726677	8.23962922153373
AOC3	7.29403636457879	7.34037274753209	7.24861491046264	7.08731511310127	7.16564597270985	7.19172512408348	7.19890250323596	7.18049182656697
AOC4	1.98019746165169	2.02286552153327	1.97091048027985	2.02245013546154	2.00623430623411	2.00586761365222	2.00300914512348	2.00171705797589
AOX1	2.16230371117262	2.16926638438338	2.15598188323486	2.11012563692802	2.12056089774539	2.14327616469792	2.13146421406116	2.1504301281456
AOX2P	-0.551357146047512	-0.556986701433701	-0.557442614239086	-0.54895552928419	-0.555847504322748	-0.532462687245145	-0.547732429218302	-0.556542633050699
AP1AR	10.0311334238555	10.0318729345079	10.199564914153	10.1788099028821	10.2618851851738	10.1557058361847	10.144953846506	10.1536305150778
AP1B1	12.03262788996	11.9645847848612	11.7880641910411	11.812340571098	11.7172479062131	12.046933967132	12.0285994971202	12.0131792846624
AP1B1P1	-0.620382198878072	-0.632273248150369	-0.632688996168123	-0.616251416863275	-0.631034161153282	-0.61627307664988	-0.632323373333373	-0.631747633659227
AP1G1	11.7310203491697	11.6890437079452	11.5189969824974	11.4538320426445	11.5073241305837	11.6689264154453	11.6624204853212	11.66345911937
AP1G2	9.36215747005395	9.48586918041001	9.34551729445873	9.46308181944882	9.19273520597327	9.42377038469587	9.40044393746168	9.56002085778583
AP1M1	11.2000037082091	11.1120447998803	10.9492725764368	11.0011606417034	10.886275762556	11.133239384674	11.0572293969404	11.119388776732
AP1M2	1.95375453674273	1.94220418476427	1.99297087850335	1.98880057020931	1.97268009239718	1.98061758922821	1.95107805592683	1.95732038442466
AP1S1	10.0389918412922	10.0981703152264	10.0968515823534	10.1217505264662	9.99627198614398	10.2995237776297	10.2322192276997	10.2139388711783
AP1S2	10.3449441329676	10.3718272984077	10.3631862988205	10.3260265052397	10.3535510374249	10.1202356885156	10.1033727470414	10.0489951108492
AP1S3	9.41875443719977	9.41818371703398	9.55157895240226	9.43410926871023	9.55353378804505	9.58551264299212	9.58457830098379	9.51711014375707
AP2A1	11.1397476837878	11.102611974953	11.066656185614	11.1421476030152	11.0015628609984	11.1437396465749	11.1691358459128	11.1668753671546
AP2A2	11.2652948144445	11.1963219845193	11.0461876573217	11.0728704875539	10.9439312842281	11.1743668034598	11.1470227429499	11.1535123513399
AP2B1	13.0864740829285	13.080022632002	12.9952455130753	12.9482453069474	12.8854984208257	13.1802791205406	13.1689711200935	13.1744764081791
AP2M1	12.833603853062	12.7895882783587	12.5172360650959	12.552763120625	12.4079929366038	12.629261327993	12.6259128618845	12.6181465762647
AP2S1	11.7556772382319	11.6788562381532	11.5863763472627	11.6489180249365	11.4190810496947	11.8045800609125	11.7412207030073	11.8017752417336
AP3B1	11.1418922946332	11.0990653400523	11.048387376097	11.0196658744287	11.0690147181813	11.192547506958	11.1864609580127	11.1623287007732
AP3B2	7.32160251973092	7.2116215424792	7.06083356651764	6.97291180830963	7.0006176981086	6.92945679121142	6.97794898178992	6.9881039835476
AP3D1	12.7882797742754	12.7756811980496	12.5360420206726	12.5536662906511	12.4578605441803	12.7087354747599	12.7282809490137	12.755633196992
AP3M1	11.8621602586976	11.840452207804	11.7618843040942	11.7275963666313	11.7911052383818	11.907210932421	11.9115659185225	11.8659178506206
AP3M2	9.57443300037907	9.65655700277771	9.77783067065976	9.77627441309964	9.77484615296878	9.85258658089791	9.93804861171873	9.88317238985213
AP3S1	10.5343465841794	10.484355979606	10.4351484539973	10.4315100874659	10.3741513199767	10.470900753663	10.5053570839238	10.3881463598734
AP3S2	6.85532346292529	6.70733936573181	6.5989740704297	6.69285755090991	6.79443324489288	6.75274024875603	6.80236513915745	6.77278717557459
AP4B1	9.47890718939174	9.46017727644898	9.50394941478575	9.51527458499451	9.4924467270955	9.42778650711699	9.41699334769813	9.41991092770099
AP4E1	9.70617585083968	9.68307508458719	9.60001798373669	9.440427542521	9.62791901359459	9.67976810119116	9.71391967843844	9.72589015438765
AP4M1	8.06946490776051	8.05968468783885	8.13317882870779	8.19002983292216	8.10061621016726	8.08133945636251	8.15278259917737	8.08587239997549
AP4S1	8.20005642122232	8.14104518086862	7.78238895224717	7.71099728554138	7.6861593815209	7.98703929384407	7.9993188809072	8.05573166851154
AP5B1	9.28850841148318	9.32720509553568	9.43738114405393	9.46684697866205	9.43137611757835	9.38966678102176	9.36684027371201	9.44224934759805
APAF1	10.8833740317822	10.8997511781279	10.7467374946267	10.6737530320369	10.7478235396266	10.7234177225176	10.7951062140087	10.766678907216
APBA1	6.97644307951202	6.940786171823	7.10345722995301	7.09236554058776	7.11969646235913	7.07794439851404	7.11291271103613	7.01204279610169
APBA2	9.26694896442181	9.2344232855955	9.18873285481368	9.27111066678282	9.16333118275456	9.23780585480647	9.32272297113431	9.28641310888334
APBA3	8.22262314535681	8.20415669070126	8.19524728335164	8.30845710104845	8.14986480243933	8.2507289498848	8.20419904532849	8.23218276620047
APBB1	10.4896612955635	10.5217233152048	10.5909871958259	10.6791254701628	10.4821848407089	10.6641151892446	10.6156011872941	10.6711461776382
APBB1IP	1.32710825579482	1.35315569829574	1.37078412209445	1.32249512348215	1.35125928483714	1.33118795120916	1.36180161927977	1.35941073710377
APBB2	9.91977204198792	9.89092119766379	10.1238791457655	10.0886662415749	10.1452580914748	9.92673849326917	9.90189933506751	9.896589484457
APBB3	9.20463223502212	9.26918299912933	9.2544495018278	9.29881344799849	9.17411793433642	9.38183317421768	9.38794006841578	9.47066024943688
APC	11.077909432882	11.140087945899	11.3413814429022	11.2323444665593	11.3793260630776	11.235668636335	11.2845797840501	11.245197329118
APC2	5.81095660805363	5.66132520475497	5.56054440617986	5.49708981131522	5.66098727864553	5.56900524484534	5.51591222850182	5.52595943622581
APCDD1	6.41448039378515	6.41915704090046	6.64249882432475	6.68448707712872	6.65511739414165	6.55684064998089	6.46228986882145	6.55461302049891
APCDD1L	-1.72555796365838	-1.72962203969061	-1.73030795261986	-1.7301169541782	-1.72864140369618	-1.73012137214207	-1.72970102005473	-1.7235377372384
APCS	0	0	0	0	0	0	0	0
APEH	10.2027463241176	10.2726422249764	10.5979574399471	10.6451426829077	10.5391074008122	10.3085058067872	10.3241492094574	10.3339017653288
APEX1	11.8407564050056	11.8135708132125	11.5770046695648	11.5754430912846	11.43708453977	11.9034177377374	11.8495623051058	11.8800410315938
APEX2	9.64953633467442	9.60419430371681	9.54309637982992	9.53698271608237	9.41325920382224	9.68402671157856	9.66228784992711	9.70042579618607
APH1A	12.1796773464834	12.1483419717183	11.8987632203609	11.9077737559207	11.7681788287553	12.0765480761111	12.0747704335915	12.0953742575338
APH1B	8.651879165026	8.66858863894568	8.7213757565327	8.62407141111319	8.67227490407731	8.68825318910297	8.75570975684322	8.69913084721024
API5	12.0380597853237	12.0198646817593	11.8384263709011	11.7786919160115	11.8659510120925	12.012193201274	12.0156850512688	11.9542045481545
APIP	8.81540933371709	8.94223930604984	9.07259075967919	9.04208826897431	9.06793723547688	9.056788568359	8.94673770997312	8.9319350040443
APITD1	8.40949415006869	8.35031512280721	8.27693656375177	8.22797847305277	8.26662064556193	8.42969709388801	8.40461315356729	8.34392383991368
APITD1-CORT	1.39776327407554	1.3940788647722	1.37258018676779	1.38178973302472	1.4019634276662	1.3903906058666	1.44011967732166	1.41006603570758
APLF	6.81692451631209	6.88055702887432	6.87050260660608	6.8323387895327	6.86782227938757	6.80443812041306	6.77372668642613	6.8446588150338
APLN	4.30111286884389	4.38231595338985	4.3338964565909	4.39356602210419	4.3885483691141	4.37267212184336	4.29680824898103	4.33893075180876
APLNR	1.6275593430137	1.60524989402718	1.65096582476564	1.64574585501188	1.63278479489903	1.61221292989358	1.66075123998243	1.62959059356622
APLP1	8.73227123517379	8.85749424246043	9.03350644555392	9.06470829507685	8.89367035454781	8.9960618902234	8.93016525334023	8.99784571780893
APLP2	13.3809109955345	13.3734573871294	13.0522963480492	12.9821336724245	13.0040375789643	12.6974651349939	12.615112439843	12.654947697068
APOA1	2.04616383410197	2.03147270064118	2.03357843557157	2.10845621757053	2.02880596494514	2.01861322288574	2.06767513055626	2.0590745200134
APOA1BP	11.0125083128294	10.9654081327014	10.9611680928947	11.0104823135254	10.8167344718854	11.069891688823	11.0371021262564	11.0849443593317
APOA2	0.406590487914618	0.394931380484439	0.426567777477183	0.411500677385748	0.420901399830597	0.394232712874153	0.394817659732948	0.407186550603641
APOA4	-2.08779226069602	-2.08929318210961	-2.08954649956608	-2.08947596110942	-2.08893101920928	-2.08947759272667	-2.08932235068786	-2.08906719320462
APOA5	-2.09006940467309	-2.08936221009625	-2.08970664659166	-2.08686273337749	-2.08886977612862	-2.08961295375815	-2.08940187069843	-2.08905493231317
APOB	-2.08779226069602	-2.08929318210961	-2.08954649956608	-2.08947596110942	-2.08893101920928	-2.08947759272667	-2.08932235068786	-2.08906719320462
APOBEC1	0	0	0	0	0	0	0	0
APOBEC2	-2.08779226069602	-2.08929318210961	-2.08954649956608	-2.08947596110942	-2.08893101920928	-2.08947759272667	-2.08932235068786	-2.08906719320462
APOBEC3A	0	0	0	0	0	0	0	0
APOBEC3B	6.99363618061972	6.92907528841162	6.97983712684176	7.02663627028786	6.94564327079439	6.91229584081307	6.88032833484154	6.86749810863348
APOBEC3C	9.1279980292571	9.15769713547114	9.11244955536335	9.06772532284607	8.93890827075469	9.02089437206169	9.04601123196309	9.03549180321106
APOBEC3D	5.89986013068904	5.85701356408365	6.07533952034865	6.11293058654785	6.01784527136015	5.94985336644292	6.0147162195098	6.08320866685987
APOBEC3F	7.98376382369989	8.01355475418967	8.20393704225028	8.19227668156977	8.13782709291398	8.02293475322555	8.0063195860199	8.11204777339046
APOBEC3G	5.56395241518141	5.5792375361646	5.87377962726165	5.92516236844129	5.88594972388513	5.64954548361459	5.6354265380223	5.69887614604588
APOBEC3H	3.89860359405472	3.82863319113428	3.85004648994397	3.78514223891981	3.89342755096096	3.76940091432975	3.76526150444729	3.78581344390984
APOBEC4	0	0	0	0	0	0	0	0
APOBR	3.46441286623231	3.43652527000505	3.43900616130254	3.48326792982347	3.47880013859629	3.45293982466452	3.40767515058736	3.41432760382435
APOC1	7.77649681356385	7.89638675113809	7.87805754403199	7.90511328925235	7.97666662500474	7.71628675553096	7.72092762704681	7.82648420208269
APOC1P1	3.43434642927013	3.41202173325143	3.43656834545987	3.40541009598592	3.44329006692241	3.39739149705527	3.41835341247636	3.42094292982367
APOC2	0	0	0	0	0	0	0	0
APOC3	0	0	0	0	0	0	0	0
APOC4	0	0	0	0	0	0	0	0
APOC4-APOC2	-2.08779226069602	-2.08929318210961	-2.08954649956608	-2.08947596110942	-2.08893101920928	-2.08947759272667	-2.08932235068786	-2.08906719320462
APOD	3.40831186063029	3.45096814382575	3.51273799211877	3.50672440948106	3.42356260817153	3.46082346970355	3.4748451347827	3.53882261487798
APOE	6.34153000630711	6.30490604638118	6.33660572280901	6.26105961220074	6.27429533723024	6.0820101119839	6.20723179238797	6.2779140903291
APOF	-2.09021065927597	-2.08939965487626	-2.08979465156083	-2.08968466128656	-2.08883493601756	-2.08968720545945	-2.08629375339924	-2.08904727146981
APOH	-1.73075509439048	-1.72949673644891	-1.72521991409904	-1.72504925271277	-1.72862051622021	-1.72994290118007	-1.72956730717353	-1.7289499768282
APOL1	-1.02643549115577	-1.02560600438905	-1.01864167234134	-1.01030770276604	-1.0240825352111	-1.01817478388001	-1.02572870450518	-1.02465536275511
APOL2	8.86110687254001	8.90574521031976	8.88122376315547	8.91567417868931	8.85202453219981	8.87775758152182	8.8555994268907	8.85003697898727
APOL3	-0.194845923115472	-0.193622096563934	-0.17780038369354	-0.176791295823009	-0.192624500102426	-0.194088092139807	-0.18405176081778	-0.170398448428023
APOL4	0.673239127218849	0.671769332123684	0.660854063044174	0.669795095445406	0.676034141099172	0.686817944650384	0.699721773163527	0.674383829175478
APOL5	0	0	0	0	0	0	0	0
APOL6	3.11645531172898	3.09474420799453	3.20043312033062	3.16981336591085	3.21202373575368	3.12967032088402	3.19252429445414	3.11448978434412
APOLD1	8.07474599636977	8.0652148928338	8.28334775672942	8.29831246304316	8.30023859947183	8.12044156153665	8.12219686202281	8.15165399963622
APOM	5.63999889635197	5.52698766874713	5.56019098578459	5.52233457461913	5.50454907928471	5.45745256442752	5.45222725861214	5.42918858214158
APOO	8.17862637027802	8.15065042851939	8.49732114130628	8.49660530124543	8.37536758698542	8.50527378073201	8.46675730369583	8.37755510179806
APOOL	10.5112800442811	10.5001155407067	10.4220595330297	10.444370839961	10.5140692720985	10.4419982281128	10.4626489990301	10.40814581724
APOPT1	8.98421929094099	8.96006506274993	9.04830807816179	9.04854877877893	9.08154085919434	9.11031126255329	9.03732053012253	9.0221942093127
APP	12.748369265812	12.7969517549848	12.8569506580048	12.8062694081987	12.8562782969971	12.7214152858879	12.6332684501237	12.6696353905851
APPBP2	10.9896392080081	10.9766541493426	10.9292214256703	10.8436085879218	10.9317375694849	10.962201302486	10.9572752556292	10.9182781009561
APPL1	11.4935900403587	11.496157834961	11.4072344808739	11.3229470828661	11.4221412802992	11.413493954215	11.485210992889	11.419505468245
APPL2	9.66135351535092	9.67550812646702	9.71683173063714	9.65092779039357	9.75710000220419	9.61030549402391	9.64896915786992	9.71401015337584
APRT	10.5740912502841	10.5828089719704	10.5145939241298	10.6713410370563	10.5212395294876	10.4856577268245	10.4637024096317	10.5022121085962
APTX	9.1691085100529	9.18257030581784	9.4136436080021	9.41931345696014	9.42819518235233	9.4577111919976	9.44016683054471	9.41918912497359
AQP1	3.9741343766091	3.91444123018315	3.93071744919276	3.9344192558831	3.86990421887223	3.83025988434117	3.83508955959175	3.81606164263847
AQP10	3.397244480115	3.4428563919362	3.50332685613675	3.42008298546064	3.49658798913489	3.48996602614971	3.44043937603745	3.44157357826621
AQP11	4.64923907605242	4.69463171319628	4.65552257078133	4.74731069395403	4.6892809520568	4.69490372052552	4.65850998337001	4.71222791629522
AQP12A	0	0	0	0	0	0	0	0
AQP12B	0	0	0	0	0	0	0	0
AQP2	0	0	0	0	0	0	0	0
AQP3	6.7652921865946	6.92757836435035	7.05328625841593	7.05317221646884	6.90155764785064	6.9592718716325	6.90927424800194	7.00063046084568
AQP4	5.98022908518704	6.100161801199	6.2896573411497	6.2893488953428	6.4922583245803	6.18981780689973	6.21268804839336	6.23065293328686
AQP5	-1.34193191550047	-1.34071020149273	-1.34158244432632	-1.32046263592708	-1.33946317336126	-1.34134517881097	-1.34081063706356	-1.33993205850328
AQP6	4.09422320468185	4.16433365830502	4.14566039432532	4.13592410696332	4.11399823708583	4.10686682651405	4.11188519332702	4.06834436434499
AQP7	0.346257288611938	0.360911241754426	0.340300283795086	0.3492814370598	0.342686449326124	0.357915755866084	0.350812328138007	0.376034048118231
AQP7P1	-1.34269840600995	-1.34138624409386	-1.33490198186141	-1.34205670733356	-1.34005777139345	-1.34206269237228	-1.3266662950893	-1.34055727986089
AQP7P3	0	0	0	0	0	0	0	0
AQP8	0.326153447206174	0.324197144732728	0.32995527889159	0.313640426253161	0.328121806771246	0.313634697550909	0.333514454256946	0.337913149540696
AQP9	-2.09001000250568	-2.08934635838226	-2.08709080936424	-2.0895795788548	-2.08888424948113	-2.08958166074904	-2.08938357660541	-2.08905800337831
AQPEP	3.51514310589938	3.47882221174648	3.41665299705892	3.45331788498427	3.4840145676592	3.43733169011971	3.40480140349167	3.52197358300326
AQR	10.6451750275152	10.6130068939109	10.4292325802036	10.4106848603033	10.5151982313751	10.455160412352	10.4745274281171	10.4139498953253
AR	3.57149675893359	3.57404050970495	3.6291306665131	3.56494976206416	3.56656127243821	3.56479679994228	3.59656592168715	3.53501073088622
ARAF	10.7325791707551	10.7355827045124	10.5399756020702	10.6349553229277	10.5136429693767	10.6659762385111	10.6062989865312	10.6412644980665
ARAP1	10.5507264139547	10.5784734307079	10.5148605356091	10.576982536131	10.4542843704471	10.5660551192359	10.5892636622825	10.5947974548022
ARAP2	8.77301333250186	8.83959006386622	8.95507600341567	8.87710641600604	9.05282968804	8.83032572019553	8.88662279948754	8.86771738520685
ARAP3	7.64803361385243	7.69198225695359	8.04903935267418	8.14438362475572	8.03584398246129	7.55776195226101	7.68524345293656	7.79850694283323
ARC	8.13763025960206	7.9959379755059	7.48744500406863	7.53785433220746	7.61605218198658	7.76131316380099	7.69351225611048	7.66586258868658
ARCN1	13.1195925211285	13.0838341954823	12.9077460773547	12.9141143074133	12.949047754021	13.0999520033235	13.1236255336961	13.0636893287789
AREG	-0.69681894782034	-0.702915863155567	-0.694863350334919	-0.69430570355419	-0.690305978676908	-0.703263465330775	-0.70297236268114	-0.691055093996125
