gene	baseMean	log2FoldChange	lfcSE	pvalue	padj
AGAP2	67.6789028254102	1.37801619000809	0.242038339050537	7.19235569442974e-10	1.06396319707628e-08
MSH4	60.5213891080714	-1.45746734168423	0.255729815681123	7.67501971200526e-10	1.12680284687941e-08
COL13A1	113.32986694553	1.04811937596818	0.184367052769582	8.62808785192605e-10	1.25869910434706e-08
SCUBE1	81.6333226985984	1.20184343336168	0.213162426513961	1.14554949508583e-09	1.62666799207828e-08
NRXN1	54.8549039361133	-1.41548120826815	0.25274156691484	1.28139819638869e-09	1.80147470263056e-08
LOC100507634	126.729715656924	1.01936032824969	0.180946057819699	1.30175946926126e-09	1.82680245519663e-08
PLAU	88.0130016284748	1.10115455652989	0.19669850396035	1.47334468042681e-09	2.04365895699096e-08
MXRA8	101.146761186404	1.09657921603152	0.19696971845705	1.59501420494565e-09	2.1939590082575e-08
G0S2	45.9031753376212	1.55152652573017	0.28786845826842	4.22749041916172e-09	5.37564230688018e-08
IGFBP7	64.5695597071234	1.44832900672371	0.270945109563386	5.10899276029525e-09	6.41279453884924e-08
HIST3H2BB	91.4443785689085	1.14219090201594	0.214256892056116	6.58709605820588e-09	8.06660340398372e-08
ASCL1	14.4096217303415	4.44120251397508	0.790553129701194	7.30796939642685e-09	8.85578174200043e-08
CDH23	53.3203133414117	1.3940023714822	0.266575918703509	9.82248544371114e-09	1.15221726768642e-07
MYT1	57.7065291936045	1.27331453055908	0.243883480296879	1.03618152802716e-08	1.20722510561548e-07
HIF3A	55.7886584262662	1.39299674541538	0.272422073597186	1.67255086789579e-08	1.87433991864839e-07
NRTN	79.0400904969044	1.06374808528501	0.206668977756123	1.78707802423384e-08	1.98072782064838e-07
DPP4	80.0570421816769	1.07300184330866	0.21391617760088	3.31363772305733e-08	3.49232305900298e-07
B3GAT1	91.1678957678884	1.07403614929388	0.214966018999353	3.5455619454229e-08	3.71164102310837e-07
SEMA5B	74.0071718771419	1.0780744231601	0.218066644831066	4.95908491712259e-08	5.04886704274631e-07
ACTBL2	48.8995181394735	-1.54209585114677	0.314551310974034	5.55034417499893e-08	5.58151783175974e-07
SH2D3C	83.1790219996393	1.05170618101164	0.215814312142805	7.02150566750635e-08	6.94438055763469e-07
PGM5	53.3546802627797	1.22761173876719	0.252907095903641	7.26342243687248e-08	7.16998297206353e-07
