	Mov10_kd_2	Mov10_kd_3	Mov10_oe_1	Mov10_oe_2	Mov10_oe_3	Irrel_kd_1	Irrel_kd_2	Irrel_kd_3
ACMSD	5.92512037883917	5.92512037883917	5.92512037883917	5.92512037883917	5.92512037883917	5.92512037883917	5.92512037883917	5.92512037883917
ACN9	9.68294866090718	9.55418469686498	9.62132998794332	9.64795545844013	9.67026151563679	9.48918201510234	9.50228699490943	9.3756118472565
ACO1	9.83778888606383	9.78973665563924	9.79713337027488	9.71726032398072	9.79039646877626	9.99370586569173	10.0431748447859	9.92918833680506
ACO2	11.2639567519145	11.2215884083872	10.8698805403197	10.9553925631282	10.7761869478033	11.0685100103018	11.0580793941218	11.0345532166121
ACOT1	7.2994353968996	7.25737460956168	7.20173745998213	7.27412524387585	7.19856821122051	7.31170597137205	7.05861353125829	7.15385161741111
ACOT11	7.41665286942484	7.30420658229756	7.33967923422737	7.58852305368848	7.28547774810954	7.43692506633822	7.55557387377495	7.5840904530361
ACOT12	6.22052336094611	5.92512037883917	6.26203292664445	6.17207454312104	6.24822297899033	6.09970896957508	6.25116513085883	5.92512037883917
ACOT13	10.1591540528235	10.1002116765378	10.1002456771303	10.1582994303771	10.1612358701388	10.0748677468117	10.0388927029656	10.0994386918055
ACOT2	8.81838132512626	8.78963961858022	8.62309012759253	8.76249243878723	8.47569481834476	8.6572115850124	8.59730577204963	8.72469725438424
ACOT4	6.13418394439345	6.11636553693579	6.09386350056596	5.92512037883917	5.92512037883917	6.09970896957508	6.19152304731309	5.92512037883917
ACOT6	5.92512037883917	5.92512037883917	5.92512037883917	6.17207454312104	6.15382663007459	5.92512037883917	5.92512037883917	6.22724928027925
ACOT7	10.4988966571432	10.4566496080094	10.4940479821025	10.5339151845286	10.3046309880885	10.8433407912136	10.8174346008002	10.7958039122935
ACOT8	8.9070271836175	8.88240977557473	8.92961366245858	9.08500135372707	8.84335100163715	9.00162167313541	8.98568336012445	8.91581397471652
ACOT9	9.25148544709968	9.37150015045449	9.64716471034435	9.63986257354352	9.6455263190303	9.49457601422132	9.51884058976257	9.53083482509561
ACOX1	10.7522407958446	10.6989910548626	10.6001235675963	10.5665944432585	10.699835416878	10.7304707114608	10.8339693997103	10.7426807293712
ACOX2	6.34215992401756	6.52598142483487	6.55191793162502	6.69774556403306	6.73973144511598	6.47423435284442	6.48748195350597	6.44653725031972
ACOX3	8.652879528277	8.52838350222704	8.51609227678429	8.53630759902754	8.4236092245838	8.65068095628292	8.61308499067573	8.46964485486713
ACOXL	7.06061910494524	7.0450958247116	7.57246403796839	7.6535733472223	7.57699521658646	7.79166362350022	7.89450730650036	7.91463876642834
ACP1	11.6977158930862	11.6424115528382	11.5614065351441	11.5395530835386	11.6365687295592	11.711524714288	11.6747574839577	11.6954789237164
ACP2	9.69306387852844	9.59088724144245	9.36309524973265	9.36104371058834	9.31986547406664	9.82041513382412	9.67273836839983	9.73591957020686
ACP5	6.25524748564284	6.25588439327504	6.16362355479309	6.31487970237935	6.15382663007459	6.22714939085246	6.19152304731309	6.40153391561816
ACP6	9.3645052152351	9.4886683525291	9.45390962877073	9.53374822406075	9.42400869815865	9.34522152970865	9.37613644570208	9.3188401122101
ACPL2	9.39658772217025	9.47344726810628	9.67844535010991	9.80231328221837	9.80286601314998	9.76063084416739	9.71279623430399	9.77848715309302
ACPP	7.27156794633194	7.18294007028901	7.77250622177393	7.49579402242327	7.71071532143093	7.71399759389434	7.64957362313179	7.65984943213256
ACPT	5.92512037883917	5.92512037883917	5.92512037883917	5.92512037883917	5.92512037883917	6.17187573733848	6.11362912948527	6.13895259591843
ACR	6.22052336094611	6.11636553693579	6.09386350056596	6.22739243504555	6.15382663007459	6.17187573733848	6.11362912948527	6.22724928027925
