	WT_C_1	WT_C_2	WT_C_3	WT_E_1	WT_E_2	WT_E_3
YKL068W-A	972.384485178451	1223.77084501574	1112.46876293799	221.217067374987	71.3754131952209	220.47885765477
YKL068W	1482.74582190795	1236.82756596159	883.009275923154	669.068762958634	457.331351213823	440.95771530954
tH(GUG)K	1.1241439135011	5.93487315720532	0	0	0	0
YKL067W	3933.37955334035	4847.60439480531	5271.42196508185	7442.82565866129	8414.36815556993	8574.67170193652
YKL066W	576.685827626064	714.558728127521	782.620750354165	1192.7663102137	1680.40633288008	1462.45048726652
YKL065W-A	37.0967491455363	62.9096554663764	60.4379898833714	781.934613660158	1148.17485670831	1182.40677693889
YKL065C	5267.73837866615	6543.79114313459	5303.17751908836	9216.17390488364	11322.2553598197	10766.1248637067
YKL064W	1391.69016491436	1408.93888752054	1722.99489803103	2027.97360540498	2663.8009146809	2159.44816630418
YKL063C	1455.76636798392	1424.36955772928	1486.36480204698	1129.56143382085	1053.00763911468	1085.50276288901
YKL062W	1529.959866275	1444.54812646378	1590.85081845552	2424.35847306873	1033.62172441968	1399.32952398632
YKL061W	663.244908965649	838.004089797391	578.770581086522	949.878999504025	1109.40302731831	868.580015841574
YKL060C	90440.750272904	86388.0136762807	95137.5910581056	52581.0395980203	34840.0134186746	57984.1615079008
YKL059C	890.321979492871	631.470503926646	792.864477453041	861.39217255403	934.929795063326	946.814449202944
YKL058W	2156.10802609511	2803.63407946379	1971.91746653373	2644.67261363811	2590.66314560432	2359.47938796677
YKL057C	1353.46927185532	1507.45778193015	1423.87806674383	1069.06533784483	904.088567139465	817.90543968705
YKL056C	29068.1133153114	33451.3190632721	25671.8044824944	10995.8426387453	7335.80635617549	9310.78659765486
YKL055C	77.5659300315759	41.5441121004372	66.5842261426973	54.1756083367315	24.6729823390887	38.2281890288512
YKL054C	3383.67317963831	2495.02067528912	2483.07944876766	3534.95844397173	2600.35610295182	3108.92969846262
YKL053C-A	1679.47100677064	2180.47239795723	1570.36336425777	4101.99647789618	4257.85180937417	3223.61426554918
YKL053W	0	3.56092389432319	1.02437270988765	9.9321948617341	5.28706764409044	14.22444242934
YKL052C	548.582229788537	682.510413078612	728.328996730119	1100.66777604126	1107.64067143695	1207.29955119023
YKL051W	1573.80147890154	1330.59856184543	1642.0694539499	1414.8863043943	866.19791569015	1140.6224773027
YKL050C	139.393845274136	174.485270821836	163.899633582024	337.69462529896	333.96643951838	375.169669073842
YKL049C	969.012053437948	1026.73305619652	779.547632224502	892.091683944845	919.068592131055	577.867973691937
YKL048C	504.740617161994	485.472624259395	419.992811053937	465.910231695891	445.87603798496	368.946475511006
YKL047W	920.673865157401	950.766679784292	853.302467336413	1367.03118369686	1111.16538319967	1002.82319126847
YKL046C	2999.21596122093	2993.55002049436	3302.57761667778	3579.20185744673	2916.69898365656	3278.73397996287
YKL045W	1414.17304318438	1419.62165920351	1292.75835987821	1000.44290061831	626.517515824717	632.98768810563
YKL044W	176.490594419673	97.3319197781673	127.022216026069	40.6317062525486	38.7718293899966	62.2319356283625
YKL043W	1365.83485490384	1478.97039077557	1102.22503583911	526.406327671907	777.198943681295	747.672255192184
YKL042W	384.457218417376	229.086103868125	330.872385293711	198.643897234682	362.164133620195	290.712042149636
YKL041W	1242.17902441872	1526.44937603321	1315.29455949574	1628.87995732439	2101.60938852595	1884.73862188755
YKL040C	1951.51383383791	2244.56902805505	2055.91602874451	1688.4731264948	1542.06139619305	1376.21480503864
YKL039W	1782.89224681274	1171.54396123233	1392.12251273732	2139.03360249528	2583.61372207886	2622.63157290956
snR69	25.8553100105253	30.8613404174677	41.9992811053937	28.8936577795901	29.9600499831792	63.1209632801962
YKL038W	457.526572794948	358.466338695201	436.382774412139	420.763891415281	611.537490833128	878.359320011745
YKL037W	65.2003469830638	77.1533510436692	81.949816791012	10.8351216673463	5.28706764409044	24.0037465995112
YKL036C	15.7380147890154	9.49579705152851	25.6093177471913	13.5439020841829	43.1777190934053	73.7892951022012
YKL035W	3715.29563412113	3642.82514389263	6138.0412776468	4250.07647401658	11508.1839053035	17136.0079890955
YKL034W	439.54027017893	384.579780586905	525.503200172365	644.689739207104	799.228392198338	810.79321847238
YKL033W-A	4774.23920063917	6200.75547464812	4799.18614582364	2137.22774888406	2210.87545317049	3378.30507696825
YKL033W	510.361336729499	500.903294468129	380.042275368318	430.696086277015	277.571051314748	342.275645955994
tV(AAC)K2	10.1172952215099	7.12184778864638	1.02437270988765	2.70878041683657	3.52471176272696	0
YKL032C	563.196100664051	453.424309210487	576.721835666747	586.902423647924	549.855034985406	721.001425637171
YKL031W	8.9931513080088	18.991594103057	10.2437270988765	30.6995113908145	74.0189470172662	45.3404102435212
YKL030W	10.1172952215099	28.4873911545855	34.8286721361801	7.22341444489753	7.04942352545392	4.44513825916875
YKL029C	1798.63026160176	1452.85694888386	1193.39420701911	530.920961699968	114.553132288626	248.038714861616
YKL028W	1674.97443111664	1381.6384709974	1567.2902461281	1104.27948326371	1013.354631784	1459.78340431102
YKL027W	1972.87256819443	1959.6951165092	1577.53397322698	1024.82192436984	606.250423189037	600.093664987781
YKL026C	428.298831043919	486.659598890836	585.941190055736	3674.00917203601	4446.42388868006	4038.85262228073
YKL025C	691.348506803176	621.974706875118	724.231505890569	877.64485505505	1229.24322725103	1161.07011329488
YKL024C	1381.57286969285	1179.85278365242	1502.75476540518	1046.49216770453	796.584858376293	1008.15735717947
YKL023C-A	540.713222394029	424.936918055901	570.575599407421	279.907309739779	175.354410195666	313.826761097314
YKL023W	694.72093854368	550.756228988654	650.476670778658	759.361443519853	1067.10648616559	1201.0763576274
YKL022C	659.872477225146	525.829761728391	527.55194559214	562.523399896395	655.596387867215	581.424084299272
YKL021C	2459.62688274041	2716.9849313686	2293.57049743845	1136.78484826575	737.545936350616	912.142370781427
YKL020C	643.010318522629	644.527224872498	896.326121151694	659.1365680969	822.139018656064	894.361817744752
YKL019W	1663.73299198163	1442.17417720089	1378.80566750878	1306.53508772084	1334.10340219215	1395.77341337899
YKL018C-A	583.430691107071	513.960015413981	576.721835666747	607.669740177005	982.51340386014	893.472790092919
YKL018W	714.955528986699	649.275123398262	781.596377644277	550.785351423437	515.489095298818	592.981443773111
YKL017C	577.809971539565	546.008330462889	603.355526123826	689.836079487714	603.606889366992	621.430328631791
YKL016C	6529.02784961439	7017.39402107957	4143.58761149555	9252.29097710812	8611.75201428265	8192.389811648
YKL015W	1147.75093568462	1074.21204145416	1201.58918869821	1498.85849731624	1092.66064644536	927.255840862601
YKL014C	1172.48210178165	1501.52290877295	1236.41786083439	404.511208914262	159.493207263395	147.578590204402
YKL013C	2792.37348113673	2297.9828864699	2011.86800221935	3952.11062816456	4942.52706928388	3513.43728004698
YKL012W	1255.66875138073	1245.13638838168	1656.41067188833	1467.25605911981	1358.77638453124	1562.0215842719
YKL011C	567.692676318055	638.592351715292	573.648717537084	663.65120212496	587.745686434721	618.76324567629
