gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
YFL030W	2389.11445466241	2.79361457713638	0.237702953325973	11.7525446699241	6.8523753488894e-32	8.73871792134781e-30
YOR285W	8440.88755618999	2.03196577209696	0.173454524788236	11.71468876109	1.07184130999269e-31	1.34158803967418e-29
YER103W	14660.2317687856	4.48943951528663	0.383417738747693	11.7090031617992	1.14619241647904e-31	1.40856628054215e-29
YGR174W-A	217.125965259742	3.41690957206744	0.292357735646243	11.6874265854964	1.47797269133584e-31	1.78386025370338e-29
YPR184W	2886.17017646876	4.13570076441219	0.354867612455849	11.6542074262321	2.18403062955468e-31	2.58980053072984e-29
YDR274C	587.265166144816	3.06001861476163	0.263703918677961	11.603993714248	3.93286714581018e-31	4.58314638595362e-29
YHR104W	8874.55280602941	2.68218140064024	0.233866137065585	11.4688746061943	1.89102513036708e-30	2.16634556883916e-28
YBR026C	3977.13306089287	2.24827686061035	0.198063236233453	11.3513083163013	7.30612081147866e-30	8.23034509413071e-28
YDR453C	3770.63947826885	4.29879412945355	0.37987129107704	11.3164490984967	1.0878976394672e-29	1.20542625330472e-27
YLR080W	1305.10259779218	2.87879866803795	0.256313892557319	11.2315358302093	2.85472729447938e-29	3.11211319086873e-27
YGR174C	2929.10818089502	2.4857709483045	0.222385448226943	11.1777590131158	5.23963862969329e-29	5.62138372985666e-27
YHR216W	1654.30051378568	-3.84490271651359	0.344678740367683	-11.1550329806012	6.76677237844848e-29	7.14634601655208e-27
YHR139C	1557.57788547423	6.31768540795349	0.566586046170761	11.1504429921125	7.12507569187568e-29	7.40898255405965e-27
YKL151C	8666.2129831073	2.89824236755749	0.260292945371387	11.1345405977956	8.51830789212156e-29	8.72352167315904e-27
YOR391C	353.672484993962	4.86143593833802	0.437770929109006	11.1049766329447	1.18648375383739e-28	1.19693189435626e-26
YOR134W	2112.54231731049	3.12001351704426	0.281905272253064	11.0675954802415	1.80170120978483e-28	1.79083801131407e-26
YOR173W	7502.98361102012	4.29175686135761	0.388357840763064	11.0510369841509	2.16697174916385e-28	2.1226901525505e-26
YKL093W	1377.24451912843	2.6940239604346	0.244875057261729	11.0016266685551	3.75299989926771e-28	3.62378947416435e-26
YDR034W-B	1613.64886360131	4.80020739920923	0.436456918978482	10.9981241916018	3.90163484428251e-28	3.71424646655007e-26
YIR033W	3394.87143018596	2.59643614369236	0.236816543166358	10.9639137071114	5.69806933707296e-28	5.34906259017724e-26
YOR222W	5157.3056705136	-2.56027044751572	0.233737159682102	-10.9536303555577	6.383673169479e-28	5.91058177431625e-26
YPL265W	1867.43058543807	-2.99620686417973	0.274565042308626	-10.9125576912003	1.00391386478885e-27	9.16953217852412e-26
YIL160C	1541.70354380814	5.26779280309525	0.4829880753859	10.9066725899731	1.07105179411922e-27	9.65231876860237e-26
YDL021W	2383.41152826958	2.9797123950884	0.273423111172969	10.8978073664132	1.18068167384856e-27	1.05002992546611e-25
YER179W	396.424486067052	2.56794065864701	0.236295258320394	10.8675082052012	1.64635933742051e-27	1.44516139761366e-25
YJR005C-A	124.472976719591	4.32985625306122	0.399389522148077	10.841186393107	2.19604488004378e-27	1.90295735182255e-25
YPR026W	1116.826567386	2.65060888711589	0.24608390082612	10.7711592599825	4.71032571065873e-27	4.030011579537e-25
YBR145W	4355.50430808663	-2.82565240200169	0.264412587609187	-10.6865275498083	1.17695330142278e-26	9.94378420539571e-25
YKL163W	6075.43621844959	4.10662347462375	0.385123646129941	10.6631299217555	1.51414328726202e-26	1.26346845414864e-24
YFL014W	26467.6950912387	4.21403297631063	0.396848380543394	10.6187480733586	2.43808911573372e-26	2.00963955283466e-24
YEL060C	6332.05520210643	2.49097226045447	0.235215597634384	10.5901661518485	3.31003805531955e-26	2.69548761637408e-24
YDR001C	5086.31169139495	2.21692174036418	0.210495695029347	10.5319101184236	6.15721932578044e-26	4.95436255035119e-24
YDR085C	1340.00057899436	2.41110329411007	0.229055512151508	10.526283657017	6.53643536156665e-26	5.1976196010387e-24
YDL204W	5613.29548021509	4.59135283361401	0.439105595605028	10.4561474041062	1.37326398317337e-25	1.07928968165916e-23
YPL186C	4226.03216733734	4.37466898969471	0.423329724274852	10.3339518555858	4.94791520041652e-25	3.84401825742704e-23
YDR022C	763.74374133996	1.93162771209737	0.187576550748228	10.297810170793	7.20835082307323e-25	5.53650491058545e-23
YOR185C	2680.66234994589	2.88174094979086	0.279956314606177	10.2935379537507	7.53555897912273e-25	5.72279136403265e-23
YBR001C	1780.09719834314	2.38146856909249	0.231900740420124	10.269344396133	9.68606478331492e-25	7.2742346522695e-23
YOL002C	5297.3462796827	2.44369784951308	0.238651794170123	10.2395955497032	1.31786121618924e-24	9.78837797826714e-23
YNL169C	1125.28140218298	-2.2217774722846	0.217074299309537	-10.2351014346312	1.3805044037146e-24	1.01422057225076e-22
YMR196W	4430.43459693732	3.3721803426555	0.332442162008705	10.1436602453789	3.53596826925803e-24	2.56985048730269e-22
YMR170C	1232.82555013948	3.01043990319051	0.297201074480132	10.1293035647883	4.09555986003491e-24	2.94488181850808e-22
YKL113C	1044.00955583059	-1.89180895586735	0.186834503178105	-10.1255866753045	4.25419774812317e-24	3.02674974521732e-22
YMR250W	8909.48622807497	3.60318926405881	0.357693407063344	10.073401390428	7.242899599513e-24	5.09945399928212e-22
YER026C	5977.37259056414	-2.71383553605521	0.269442555808526	-10.0720375365788	7.34406273078402e-24	5.11737319560507e-22
YLR333C	5198.83837430113	-2.04572132240495	0.203144225081453	-10.0702903150936	7.47570906577061e-24	5.15595077301465e-22
YDR070C	3950.67957253378	5.14808699968844	0.513612763430413	10.0232847900906	1.20432428909174e-23	8.22225037370815e-22
YNR034W-A	10982.3986555572	3.04966546029297	0.305304878063894	9.98891822375253	1.70431480515292e-23	1.15194637680286e-21
YBR104W	1848.33303839026	-2.92119759131304	0.293182190339884	-9.96376208229606	2.19592344762996e-23	1.46952936460702e-21
YAL060W	7894.41118123051	2.07692750632138	0.208892641236357	9.94255946034687	2.71753447087091e-23	1.80076622437416e-21
YBR088C	239.039486252808	-2.56809322106767	0.258811408517089	-9.92264303873644	3.31850150104297e-23	2.17764579083004e-21
YCL035C	9660.74984980272	2.06237389324641	0.207870485849537	9.9214368255204	3.35885666497766e-23	2.18293386524846e-21
YNL014W	315.599953035464	2.49396185927122	0.253577774069303	9.8350964252475	7.94914219228177e-23	5.11697638834595e-21
YNL303W	280.080320152761	-2.25212029754734	0.229949736438083	-9.79396772717659	1.19511885907814e-22	7.6205739325558e-21
YLR363W-A	503.754520845893	-2.58065079764106	0.263908557504912	-9.7785794520628	1.3914977787452e-22	8.78984437994279e-21
YLR356W	1459.54837098489	2.17469465825714	0.22292160774158	9.7554233539269	1.74869520883384e-22	1.09439175152851e-20
YDL214C	295.431030042579	3.23304107763766	0.331864921990006	9.7420391954984	1.99509947673956e-22	1.23714471222777e-20
YDR144C	600.348257240422	-2.43295295612643	0.251183689378192	-9.68595119432013	3.45972837238869e-22	2.12584582445229e-20
YML070W	9125.43921165662	2.80728803725755	0.291533508625676	9.62938377304018	6.00887381773697e-22	3.65891694901659e-20
YFL042C	1269.05644425948	2.16862798277126	0.225769943578967	9.60547692218717	7.58061665132678e-22	4.57476678092122e-20
YNL055C	14712.8514707937	1.86056727991869	0.193853407693131	9.59780538325102	8.1664674382392e-22	4.8847038420406e-20
YAL061W	4901.11895423536	4.12342089535325	0.42994659635052	9.59054201231906	8.76234808564685e-22	5.19515006235851e-20
YBL003C	8096.00071175917	-2.74639534351395	0.286969955141281	-9.57032363252746	1.06571546465522e-21	6.2636268048736e-20
YEL070W	388.156379429728	5.76510947402098	0.602454205938604	9.56937376682288	1.0755515939587e-21	6.26694243410933e-20
YOL071W	1546.73225561489	2.33552612181465	0.245250151945412	9.5230363907562	1.68191435059725e-21	9.71529867345591e-20
YPL222W	754.115332710239	2.99754861118739	0.314797034476004	9.5221627998401	1.69611664960467e-21	9.71529867345591e-20
YDR204W	2671.75906517497	1.88410187142638	0.198073420435957	9.51213881842142	1.86782050098683e-21	1.06089065261932e-19
YDR223W	442.070870375017	2.46646045825265	0.25961936755572	9.50029453300819	2.09297474361016e-21	1.17886802433842e-19
YGL148W	6271.36040376957	-1.83328470054905	0.193961688941173	-9.45178767290003	3.33092533437409e-21	1.86063837479624e-19
YBR149W	9070.01359068723	1.69995527016887	0.180193071717273	9.43407675982204	3.9445259529858e-21	2.18533204231402e-19
YBL048W	329.288724259851	2.84453965352296	0.302591402267051	9.40059642214328	5.42546484350429e-21	2.98135909571101e-19
YBR191W-A	154.17819137923	-3.00251278675	0.319780523434961	-9.38929223862088	6.04047794996801e-21	3.29254761805111e-19
YKL150W	13875.145813847	1.76904951841059	0.188711785457618	9.37434572048972	6.96061271297441e-21	3.76374250615953e-19
YNL274C	7294.65431534797	2.33964492090322	0.249829695650666	9.36495925678396	7.60796389561996e-21	4.08112920400756e-19
YBL015W	2617.3159714479	2.2341606678595	0.238792585573058	9.35607218497982	8.27560513769955e-21	4.40431615163081e-19
YMR118C	1210.37436135134	2.65728446385372	0.285049556634618	9.32218416764592	1.13969570242844e-20	6.01812754118266e-19
YCR005C	9803.917911569	-2.18608971660166	0.23480533911596	-9.31022150021062	1.27566038093179e-20	6.68386706567285e-19
YKL221W	126.58877670901	2.62161292283079	0.283016348970918	9.26311477186137	1.98553762681998e-20	1.03232683228279e-18
YOR108W	1575.5395506515	-2.97287934786164	0.321540117431531	-9.24574940013416	2.33597965143985e-20	1.20525850870855e-18
YMR177W	689.081758026643	-1.93609300134881	0.209521207834259	-9.24055861151938	2.45213667725052e-20	1.25560543951032e-18
YBL078C	1552.71815681218	2.17693470664932	0.235655022041186	9.23780315731549	2.51609858932833e-20	1.27866995227595e-18
YBR053C	4067.65621682582	1.63018467677848	0.176506313457364	9.23584343725048	2.56259026721686e-20	1.29257818030737e-18
YHR049W	2970.12511225545	-2.59378299940821	0.281295746213774	-9.22083975431689	2.94782435829988e-20	1.47587739538881e-18
YGL077C	2885.46444657156	-2.2453853517794	0.243794460719926	-9.21015738072459	3.25647117823933e-20	1.60660501414012e-18
YER150W	9141.40265575662	2.81930361854768	0.306100038152566	9.21039943530645	3.2491358328238e-20	1.60660501414012e-18
YIR037W	4384.0777869873	1.75933304866277	0.191428259263951	9.19056076374234	3.90798719707075e-20	1.91406416413052e-18
YIL107C	1667.32538002245	2.05178570456715	0.223746872603369	9.17012014824584	4.72492118830015e-20	2.2975354181094e-18
YCR083W	2083.49425998258	2.18349440522149	0.238385687425386	9.15950294165592	5.21369063897605e-20	2.5170953592028e-18
YHR136C	324.377452561279	-3.41671382133035	0.37354059662316	-9.14683397793373	5.86265176689232e-20	2.81033072995923e-18
YFR052C-A	493.99439565317	3.51871119656261	0.384909214169561	9.14166527334036	6.14979293147224e-20	2.92721481857894e-18
YBR187W	1839.25355124061	-1.74267340212933	0.191172790680635	-9.11569787690427	7.8165759416105e-20	3.69456201324094e-18
YAL005C	16522.1327884294	2.21642355933069	0.244069847696113	9.08110354577807	1.07479514493967e-19	5.04481971156059e-18
YPL134C	926.795705649672	1.93512825273227	0.213231176751804	9.07525945413088	1.13406985676893e-19	5.28632976682842e-18
YNL130C	2836.8498198162	-1.680213680848	0.185529937335844	-9.05629412145219	1.34957832081273e-19	6.24780813039265e-18
YJR109C	4271.15184795656	-2.15841348354025	0.238508526535218	-9.04962818267019	1.4345597949367e-19	6.59604738365791e-18
YCR034W	2005.7179342751	-2.52742878832966	0.279399749204645	-9.04592361132886	1.48405198430322e-19	6.77750497426043e-18
YPL220W	7808.81341920587	-2.04880630499456	0.227066504736563	-9.02293496511751	1.83116283090806e-19	8.30659702960242e-18
YPR127W	2944.82871007175	2.17450310227312	0.241840317332759	8.9914830010793	2.4391662103028e-19	1.09908829436244e-17
YMR297W	15015.5010832123	1.5372294428868	0.171184257154204	8.97996970306706	2.70841329461812e-19	1.21232883829959e-17
YDR009W	184.526039718356	2.06539533692239	0.230820274235816	8.94806725171936	3.61760625052174e-19	1.60864477942608e-17
YGR019W	4241.68824088706	1.57422091234478	0.176072805239379	8.94073852123024	3.86578097155314e-19	1.70776559390377e-17
YIL099W	281.578032190867	2.74933882203634	0.307611184940119	8.93770758879116	3.97326814382891e-19	1.74385190806101e-17
YLR084C	455.936419337163	-1.8208311553923	0.204004336626946	-8.9254531815271	4.4387810465261e-19	1.93559490925612e-17
YGR244C	4977.18859546357	2.03891572495951	0.229207596866121	8.89549802378685	5.81578923303636e-19	2.51980252731364e-17
YDL227C	844.820242559296	-3.7201366643794	0.418288257146029	-8.89371528084917	5.9099002543444e-19	2.54426852351043e-17
YER156C	1610.06298756153	-1.97931062427151	0.222781171635946	-8.88455074428805	6.41795889548337e-19	2.74550532750456e-17
YPL280W	121.394447511627	4.09486053665824	0.461229247268062	8.87814586978771	6.79840479745088e-19	2.88996339785978e-17
YLL021W	717.27107842435	-1.81461316054529	0.204860271533266	-8.85780901764852	8.16023613870374e-19	3.44718975384366e-17
YAL059W	267.19163898153	-2.48208080155531	0.280444514169677	-8.85052363710558	8.71096112691463e-19	3.65698051284572e-17
YHR096C	2518.89113065718	3.97095649996323	0.449943042009516	8.82546484601321	1.09006082312296e-18	4.54797598980744e-17
YPL273W	6223.92856896345	-2.71695171186921	0.308573577582754	-8.80487478271069	1.30998747629882e-18	5.4320278234992e-17
YPL123C	2462.49623811768	2.24315628124928	0.25491610484663	8.79958636822444	1.37321352449721e-18	5.65948183663209e-17
YNL301C	3791.19379678315	-2.42564077329166	0.276910169821452	-8.75966662710757	1.95828666101514e-18	8.0218542677584e-17
YJL016W	2998.07580108674	1.80088894973275	0.205984721292993	8.74282780988965	2.27347046183568e-18	9.25685954912493e-17
YBR169C	6652.0561242518	2.63492078195205	0.301510989298309	8.73905388352234	2.35070738035639e-18	9.51403064899932e-17
YNL036W	9064.41918358326	2.55049792027441	0.291916632384466	8.73707640240004	2.39220704108589e-18	9.62436154208306e-17
YHR138C	4240.8060902397	2.19574398065643	0.251451989766867	8.73225931794063	2.49635063583539e-18	9.98392541278782e-17
YPL240C	18232.1899827127	2.04585259782156	0.234366517260214	8.72928702332541	2.56283070467578e-18	1.01895133722962e-16
YOR040W	1367.73726381372	1.64573971037971	0.188687686909654	8.72203023596189	2.73257329928358e-18	1.08008555145367e-16
YDR148C	3565.12678653167	1.59906186964784	0.183621679512789	8.70845901143428	3.08033683266218e-18	1.21046492162579e-16
YJL057C	2279.13687261289	2.31284639437482	0.265888063721566	8.69857172978174	3.36087341337157e-18	1.31307187288893e-16
YOL092W	1611.94215035175	-2.0159765377489	0.232020767724067	-8.68877625707377	3.66364389402604e-18	1.42313615400701e-16
YDR014W-A	64.0290378362843	3.96295134360443	0.456989113719987	8.67187253399797	4.25071350849753e-18	1.64174700593913e-16
YBR249C	7559.82513438002	-2.63046350652797	0.303416622179874	-8.66947726076971	4.3410872516668e-18	1.6671254962509e-16
YMR280C	382.858689220296	2.16409442088731	0.249738691998771	8.66543507362472	4.497919773798e-18	1.71759546616388e-16
YBR241C	1151.96652115258	2.89673791836397	0.334700069512342	8.65472756723509	4.94090418277988e-18	1.87615569502299e-16
YFR053C	13811.6428906646	3.8592078366297	0.446719893835537	8.63898807705773	5.67130934403195e-18	2.14147373498949e-16
YBR037C	2004.17092259177	2.01410215866246	0.233257878797938	8.63465864065068	5.8902665502996e-18	2.2098595924977e-16
YAL062W	919.885928633546	3.01569369856845	0.349276107433197	8.63412536497426	5.91780716440426e-18	2.2098595924977e-16
YER055C	10565.9460063774	-2.25210399059168	0.261602445272908	-8.60887973826943	7.37779979996463e-18	2.73992026637148e-16
YDR341C	4976.5677350354	-2.04689867114327	0.237939413567563	-8.60260450529374	7.79271413181909e-18	2.87819425229318e-16
YHR127W	651.421367158594	-1.49063587608409	0.174119220316829	-8.56100706959125	1.11885843915631e-17	4.10998053818342e-16
YIL019W	385.537525041759	-3.2121094713228	0.375605652081269	-8.55181346053811	1.21169493078161e-17	4.42694380386643e-16
YGL147C	14559.1114799216	-3.26030778758491	0.381359000289065	-8.54918275198341	1.2396310462177e-17	4.50465926956208e-16
YNL141W	1060.38259383812	-3.22485125416214	0.377242244425072	-8.54848920506479	1.24710124785988e-17	4.50757076699728e-16
YMR104C	1921.9875609089	1.49800920501917	0.175295567618495	8.54561940938156	1.2784869399959e-17	4.59643256778314e-16
YOR020W-A	3065.1354985869	1.70153960111603	0.199730049608736	8.5191968081382	1.60663623381993e-17	5.74563719808938e-16
YHR081W	1181.18351990357	-1.84248644445359	0.216300795563088	-8.518167673203	1.62097409120021e-17	5.7664020433801e-16
YGR008C	12181.5528225992	1.89742208656246	0.222815090810645	8.51568033232966	1.65615102762719e-17	5.86069361033099e-16
YER121W	720.453027452908	3.36823545521622	0.395566718111425	8.51496170177652	1.6664536953886e-17	5.86643777454768e-16
YBR033W	562.473874201402	1.65965640580063	0.195044006537525	8.50913819534015	1.75230884703117e-17	6.13671269278948e-16
YNL130C-A	71.3704485062167	-3.71251382093938	0.437062321252091	-8.494243590488	1.99226088279782e-17	6.94107799321158e-16
YDL182W	3118.45345129761	-2.63788333594168	0.312033997319563	-8.45383310344912	2.81892179062929e-17	9.77081660659661e-16
YMR215W	1015.64854794482	-2.28814590032913	0.270721334010387	-8.45203392888621	2.8627137489145e-17	9.8719807290373e-16
YKL085W	11673.3537450895	1.73342356953336	0.205351388655388	8.44125564907825	3.13946652277947e-17	1.07713980850083e-15
YCL030C	7281.53828545506	-2.06744379485179	0.245270352648396	-8.42924459694297	3.47903709767347e-17	1.18761675470581e-15
YDL003W	1024.17618238478	-2.22973894204949	0.26485537903096	-8.41870363444212	3.8067303678534e-17	1.29294927418699e-15
YMR194C-B	593.846641807161	1.68559346029179	0.201262953263904	8.37508062440866	5.51860783426281e-17	1.86501351758912e-15
YPR140W	1684.8454386303	1.40126081321656	0.167834306651641	8.34907261317577	6.88010318687362e-17	2.31356305672034e-15
YGR157W	2272.6270251392	-2.76596031677816	0.331724834636483	-8.33811649890251	7.54831887539099e-17	2.52569739003801e-15
YOR388C	1335.72844346774	8.09251227455929	0.971544757698261	8.32953110027755	8.11631739692183e-17	2.70237385644309e-15
YMR110C	4427.51602929836	1.72644426403053	0.207397906380034	8.32430902589253	8.48220592610085e-17	2.81035440463312e-15
YDR216W	566.532579573284	2.20771606114416	0.265860587312542	8.30403665116711	1.0063257736089e-16	3.31792970918174e-15
YJR116W	778.268499846766	2.13736857328768	0.257815081888295	8.29031629039357	1.12947716676262e-16	3.7058913447323e-15
YAR008W	561.032484493287	-2.39316297881447	0.28943564280591	-8.26837688549397	1.35795034472574e-16	4.43400308212624e-15
YLL058W	594.69626698848	1.75618995692	0.212434155218094	8.26698491641806	1.37389336573208e-16	4.44313170286273e-15
YPL277C	360.947174019626	2.68067931540082	0.324246918109285	8.26740106284469	1.36910776020542e-16	4.44313170286273e-15
YBR056W	5782.44090508029	1.90891105610208	0.231305559312347	8.25276773190027	1.5476766803755e-16	4.98130794412285e-15
YPL196W	3175.31677828787	1.83033769153735	0.221849450759734	8.25035935527121	1.57918932288125e-16	5.05864484993098e-15
YOL096C	1392.49148541457	1.48491442122843	0.180230139467282	8.23899057958614	1.73669614211219e-16	5.53694774742278e-15
snR63	93.5612391285023	-3.59997236664265	0.437033373124431	-8.23729396431625	1.76149305976627e-16	5.58963924458227e-15
YCR046C	1465.09713483394	1.75274335901636	0.212973521216663	8.22986514475318	1.87424323667493e-16	5.91963085826441e-15
YER035W	1893.3853875529	1.45928341754056	0.177574919045675	8.21784644691409	2.0719001274977e-16	6.51347579616603e-15
YHR172W	193.912126318352	-1.9324641677735	0.235178797922113	-8.21699993727113	2.08657176893556e-16	6.52923082696086e-15
YMR143W	12918.6360724067	-2.00982332266338	0.245321809309641	-8.19259946076224	2.55643815377561e-16	7.96265690385683e-15
YLR270W	2553.16231109689	2.46049699524636	0.300368873456203	8.1915844572528	2.57809409223962e-16	7.99327429791173e-15
YER056C-A	4130.87837607139	-1.82523154364602	0.223387949306509	-8.17068042082087	3.06654967090319e-16	9.4642964500615e-15
YDR158W	13695.4428933001	-1.65075685147251	0.202344792810472	-8.15813853445049	3.40227163026083e-16	1.04278280347853e-14
YBR222C	1955.26547615066	1.4836558593713	0.181867854119775	8.15787851323187	3.40960200575166e-16	1.04278280347853e-14
YGL234W	1380.3749603582	-1.4720103200892	0.180592137122804	-8.15102109948572	3.60864144696606e-16	1.09868502432629e-14
YFL054C	1412.30139687405	3.13287519549329	0.384977428905966	8.1378152594461	4.02474336720701e-16	1.21987625197095e-14
YDR321W	1488.25374096501	-2.06116533618181	0.254360916147487	-8.10330992433868	5.34837596927265e-16	1.61382469537115e-14
YNL044W	1322.49948509508	-2.17162032982853	0.268152008322448	-8.0984675200239	5.56558183348848e-16	1.67190078277994e-14
YKL209C	1469.29572359373	-2.43702809520199	0.301527214273913	-8.08228239388086	6.35656979540681e-16	1.90106439146702e-14
YDR272W	5474.92098822805	1.57071453418242	0.19436924820084	8.08108560753092	6.41927257338352e-16	1.9113596177753e-14
YFR049W	1116.87908834058	1.56039683213203	0.193295378668425	8.07260288829099	6.88151397919104e-16	2.04000670988387e-14
YLL045C	6764.12355520086	-2.67568321929748	0.33164236704741	-8.06797769271432	7.14721010377328e-16	2.1003475257132e-14
YPR030W	683.458072665444	2.81447634596728	0.34883627092713	8.06818722860162	7.13495757064026e-16	2.1003475257132e-14
